Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 TUMANOWICZ Witold Sławomir;2 PEJO Bartłomiej Artur;3 OSADCZY Włodzimierz;4 WIŚLIŃSKA Natalia Anna;5 CHOJNACKA Magdalena;6 TYLUS Małgorzata Aneta;7 MARCINIUK Agnieszka Monika;8 MEKLER Rafał;9 JANULEWICZ Paweł Rafał;10 KASPRZAK Krzysztof Grzegorz;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BUJAK Zbigniew;2 PAWŁOWSKA Monika Jolanta;3 KITLIŃSKI Tomasz;4 IWUŁA Barbara Małgorzata;5 PIETRASIEWICZ Szymon Eliasz;6 BRYZEK Paulina Anna;7 WIŚNIEWSKI Krzysztof Łukasz;8 JASEK-KOSOBUCKA Justyna;9 GRZEGORCZYK Paweł Marian;10 WALASEK Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 HETMAN Krzysztof Andrzej;2 MUCHA Joanna;3 HAIDAR Riad;4 MAZUR Artur;5 LISOWSKA Bożena Grażyna;6 KARPIŃSKI Włodzimierz Witold;7 ŻMIJAN Stanisław;8 ĆWIK Sławomir;9 SZMIDT Anna;10 WRÓBLEWSKA Kornelia Konstancja;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KRUK Elżbieta Małgorzata;2 MAZUREK Beata;3 SOLIS Tomasz Piotr;4 BARSZCZEWSKA Barbara Aldona;5 SZULOWSKI Krzysztof;6 ZAWIŚLAK Sławomir;7 STANISŁAWEK Andrzej Józef;8 REWERA Witold;9 SZAŁACHWIEJ Ewa;10 DUSZEK Marcin Kamil;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 DŁUGOSZ Magdalena Anna;2 ROCZON Mateusz Maciej;3 ZABRATAŃSKA Katarzyna Edyta;4 KACZYŃSKI Gabriel Jan;5 REBEJKO Jolanta;6 LEWANDOWSKI Marian;7 TABOR Magdalena Aleksandra;8 WARZOCHA Tomasz Piotr;9 ZELENT Magdalena;10 FURMANIAK Szymon;Razem;Lista nr 6 - KWW KUKIZ'15;1 SACHAJKO Jarosław;2 GOGÓŁKA Robert Mirosław;3 BERECKA Barbara;4 KUNC Joanna;5 MARKIEWICZ Jarosław Szczepan;6 WSZELAKA Małgorzata Anna;7 WIELICZKO Mariusz;8 KOZIOŁ Zdzisława Konstancja;9 ORDECKI Piotr;10 WILBIK Marek;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 WOCH Marek Marian;2 FUTERA Joanna Monika;3 MAZUR Agnieszka Monika;4 SOWA Justyna;5 SZWAJEWSKA Małgorzata Anna;6 ZIĘTEK Maria;7 PIETROSIŃSKI Marcin Jakub;8 IWANIAK Paweł;9 ZIELIŃSKI Piotr;10 POPIELEC Przemysław;Razem;Lista nr 8 - KW RUCH PRAWDZIWA EUROPA-EUROPA CHRISTI;1 PIOTROWSKI Mirosław Mariusz;2 GRĄDZIEL ZAWADA Elżbieta;3 MERKUN Sławomir Grzegorz;4 DUDZIŃSKA Jolanta Grażyna;5 KUBALA Paweł;Razem
062001;3;wieś;stały;Szkoła Podstawowa, Szewnia Górna 21A, 22-442 Adamów;gm. Adamów;zamojski;lubelskie;370;490;490;0;201;169;169;0;0;0;0;0;0;0;0;0;0;169;0;0;169;2;2;0;0;167;4;2;0;0;0;1;0;1;0;0;0;4;2;0;1;1;0;0;0;0;0;0;0;2;24;17;3;0;0;1;1;0;1;0;1;24;124;16;56;2;0;0;47;1;1;1;0;124;1;0;0;0;0;0;0;0;0;0;1;1;12;11;0;0;0;1;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062001;4;wieś;stały;Budynek byłej Szkoły Podstawowej, Bondyrz 77A, 22-442 Adamów;gm. Adamów;zamojski;lubelskie;509;656;656;0;243;266;266;0;1;1;0;0;0;0;0;0;0;266;0;0;266;2;1;1;0;264;6;2;1;1;0;0;0;1;0;0;1;6;4;0;0;0;0;1;2;1;0;0;0;4;46;18;15;2;1;0;0;0;3;2;5;46;192;41;102;0;0;1;47;0;0;1;0;192;2;1;0;1;0;0;0;0;0;0;0;2;13;10;0;1;1;1;0;0;0;0;0;13;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062001;5;wieś;stały;Szkoła Podstawowa, Suchowola 238, 22-442 Adamów;gm. Adamów;zamojski;lubelskie;835;1104;1104;0;383;452;452;0;1;2;0;0;0;0;0;0;0;452;0;0;452;4;4;0;0;448;5;2;1;0;0;0;0;0;1;0;1;5;11;6;1;0;0;0;2;1;0;1;0;11;51;29;13;0;0;1;0;1;3;4;0;51;357;74;127;1;2;1;147;1;1;1;2;357;2;1;1;0;0;0;0;0;0;0;0;2;21;19;0;0;2;0;0;0;0;0;0;21;1;0;0;0;0;0;0;0;1;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062002;1;wieś;stały;Zespół Szkół, ul. Wojsławska 1, 22-425 Grabowiec;gm. Grabowiec;zamojski;lubelskie;821;1080;1080;0;379;442;442;0;7;7;0;0;0;0;0;0;0;442;0;0;442;3;1;1;1;439;9;3;0;6;0;0;0;0;0;0;0;9;15;7;4;1;0;1;1;1;0;0;0;15;64;36;21;2;0;2;0;1;1;0;1;64;325;49;154;2;6;0;110;0;0;4;0;325;4;2;0;0;0;0;2;0;0;0;0;4;21;18;0;1;2;0;0;0;0;0;0;21;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062002;2;wieś;stały;Gminny Ośrodek Kultury, Rynek 6, 22-425 Grabowiec;gm. Grabowiec;zamojski;lubelskie;874;1142;1142;0;488;386;386;0;2;1;0;0;0;0;0;0;0;386;0;0;386;6;1;5;0;380;13;5;2;1;4;0;1;0;0;0;0;13;12;2;4;1;1;1;0;3;0;0;0;12;63;40;19;0;0;0;0;1;1;0;2;63;271;61;87;0;5;0;114;1;0;0;3;271;1;0;0;0;0;0;0;0;0;0;1;1;20;19;1;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062002;3;wieś;stały;Remiza OSP, Ornatowice 39, 22-425 Grabowiec;gm. Grabowiec;zamojski;lubelskie;399;531;531;0;204;195;195;0;0;2;0;0;0;0;0;0;0;195;0;0;195;2;2;0;0;193;5;4;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;17;11;3;0;1;0;0;0;0;0;2;17;164;26;87;1;0;1;46;1;0;0;2;164;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062002;4;wieś;stały;Remiza OSP, Tuczępy 84, 22-425 Grabowiec;gm. Grabowiec;zamojski;lubelskie;560;736;736;0;317;243;243;0;1;1;0;0;0;0;0;0;0;243;0;0;243;4;3;0;1;239;10;3;1;4;0;1;0;1;0;0;0;10;3;0;2;0;1;0;0;0;0;0;0;3;17;10;5;0;0;0;0;0;0;0;2;17;201;25;97;1;2;0;76;0;0;0;0;201;2;0;0;0;2;0;0;0;0;0;0;2;6;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;1;wieś;stały;Szkoła Podstawowa w Antoniówce, Antoniówka 78, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;342;450;450;0;142;200;200;0;0;1;0;0;0;0;0;0;0;200;0;0;200;2;2;0;0;198;8;4;2;1;0;0;0;0;0;0;1;8;4;3;0;0;1;0;0;0;0;0;0;4;39;36;2;0;0;0;0;0;1;0;0;39;139;22;59;0;3;0;53;0;0;0;2;139;1;0;0;0;1;0;0;0;0;0;0;1;5;3;0;1;0;0;1;0;0;0;0;5;2;0;0;1;0;0;0;0;0;1;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;2;wieś;stały;Samorządowe Przedszkole w Komarowie-Osadzie z siedzibą w Zubowicach, Zubowice 19, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;389;506;506;0;147;242;242;0;2;0;0;0;0;0;0;0;0;242;0;0;242;5;2;1;2;237;3;1;2;0;0;0;0;0;0;0;0;3;2;0;1;1;0;0;0;0;0;0;0;2;46;25;14;2;2;0;0;0;0;0;3;46;178;29;59;0;0;1;88;1;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;1;0;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;3;wieś;stały;Szkoła Podstawowa w Komarowie-Osadzie, ul. Kościuszki 2, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;544;711;711;0;206;338;338;0;0;5;0;0;0;0;0;0;0;338;0;0;338;6;4;2;0;332;13;5;2;3;0;0;0;1;0;0;2;13;5;3;0;1;1;0;0;0;0;0;0;5;95;68;19;0;2;0;0;0;2;0;4;95;186;35;79;0;0;2;66;1;0;2;1;186;4;0;0;1;0;1;0;0;0;2;0;4;27;23;0;0;3;0;1;0;0;0;0;27;2;0;0;1;0;0;0;0;0;0;1;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;4;wieś;stały;Samorządowy Ośrodek Kultury w Komarowie-Osadzie, Rynek 15, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;672;882;882;0;299;373;373;0;1;2;0;0;0;0;0;0;0;373;0;0;373;19;9;9;1;354;10;7;0;0;0;0;1;0;2;0;0;10;8;5;1;0;1;0;0;1;0;0;0;8;112;96;13;0;0;0;1;0;2;0;0;112;206;44;84;2;4;1;71;0;0;0;0;206;0;0;0;0;0;0;0;0;0;0;0;0;15;11;0;0;3;0;0;0;1;0;0;15;3;0;0;1;0;1;0;0;0;1;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;5;wieś;stały;Świetlica wiejska w Komarowie-Wsi, Komarów-Wieś 62, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;362;476;476;0;152;210;210;0;0;2;0;0;0;0;0;0;0;210;0;0;210;4;3;0;1;206;7;2;2;0;2;0;0;0;0;0;1;7;2;1;1;0;0;0;0;0;0;0;0;2;68;59;4;1;0;0;2;0;0;0;2;68;124;16;57;0;0;2;49;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;6;wieś;stały;Centrum Integracji Społecznej w Janówce Zachodniej, Janówka Zachodnia 23, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;275;360;360;0;104;171;171;0;0;0;0;0;0;0;0;0;0;171;0;0;171;1;1;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;2;41;35;4;0;0;0;0;0;0;0;2;41;119;13;56;0;0;1;47;1;0;0;1;119;1;0;1;0;0;0;0;0;0;0;0;1;6;5;0;1;0;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;7;wieś;stały;Świetlica wiejska w Dubie, Dub 50, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;342;449;449;0;183;159;159;0;1;0;0;0;0;0;0;0;0;159;0;0;159;2;2;0;0;157;5;1;2;0;0;0;0;0;0;2;0;5;1;0;1;0;0;0;0;0;0;0;0;1;30;26;4;0;0;0;0;0;0;0;0;30;117;15;37;1;1;1;57;2;0;1;2;117;1;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062003;8;wieś;stały;Świetlica wiejska w Śniatyczach, Śniatycze 44, 22-435 Komarów-Osada;gm. Komarów-Osada;zamojski;lubelskie;314;412;412;0;127;187;187;0;0;0;0;0;0;0;0;0;0;187;0;0;187;2;2;0;0;185;3;1;2;0;0;0;0;0;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;3;36;25;6;1;0;0;0;0;0;0;4;36;136;26;28;1;3;1;75;0;0;0;2;136;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;2;1;0;0;0;0;0;0;6;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;1;miasto;stały;Krasnobrodzki Dom Kultury, ul. 3 Maja 26, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;1289;1702;1702;0;503;786;786;0;1;30;0;0;0;0;0;0;0;786;0;0;786;3;1;2;0;783;25;5;6;1;3;0;0;0;1;3;6;25;18;11;2;0;3;2;0;0;0;0;0;18;136;69;38;6;5;3;1;3;4;2;5;136;547;138;272;5;0;1;124;3;0;1;3;547;3;3;0;0;0;0;0;0;0;0;0;3;53;46;0;1;2;2;2;0;0;0;0;53;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;2;miasto;stały;Dom Pomocy Społecznej w Krasnobrodzie, ul. Sanatoryjna 34, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;209;301;301;0;55;154;154;0;0;21;0;0;0;0;0;0;0;154;0;0;154;1;0;0;1;153;5;4;0;0;0;0;0;0;1;0;0;5;4;1;1;2;0;0;0;0;0;0;0;4;37;13;21;0;1;1;0;0;0;0;1;37;98;30;60;0;0;1;7;0;0;0;0;98;1;0;0;0;1;0;0;0;0;0;0;1;8;7;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;3;miasto;stały;Informacja Turystyczna w Krasnobrodzie, ul. Tomaszowska 25, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;624;855;855;0;199;425;425;0;0;45;0;0;0;0;0;0;0;425;0;0;425;4;3;1;0;421;15;11;1;0;1;0;0;0;0;1;1;15;6;3;1;0;0;0;0;0;0;0;2;6;61;34;23;1;1;0;0;0;1;1;0;61;313;86;148;0;3;1;73;0;0;2;0;313;0;0;0;0;0;0;0;0;0;0;0;0;24;22;0;0;2;0;0;0;0;0;0;24;2;2;0;0;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;4;wieś;stały;Warsztat Terapii Zajęciowej w Dominikanówce, Dominikanówka 92, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;180;237;237;0;65;115;115;0;0;0;0;0;0;0;0;0;0;115;0;0;115;2;1;1;0;113;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;6;104;30;52;1;2;0;19;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;5;wieś;stały;Remiza OSP w Hutkowie, Hutków 148, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;228;303;303;0;77;151;151;0;0;0;0;0;0;0;0;0;0;151;0;0;151;1;1;0;0;150;7;2;2;0;2;0;0;0;0;0;1;7;3;0;1;0;0;0;0;2;0;0;0;3;9;6;0;1;1;0;0;0;1;0;0;9;126;61;37;0;0;0;26;1;0;1;0;126;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;1;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;6;wieś;stały;Szkoła Podstawowa w Kaczórkach, Kaczórki 122, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;332;430;430;0;133;199;199;0;0;5;0;0;0;0;0;0;0;199;0;0;199;2;1;0;1;197;2;1;0;0;0;0;0;0;0;0;1;2;4;1;1;1;0;0;0;0;0;0;1;4;55;36;9;7;1;0;0;0;0;0;2;55;124;32;47;0;0;1;42;0;1;0;1;124;1;0;0;0;1;0;0;0;0;0;0;1;10;7;1;1;1;0;0;0;0;0;0;10;1;0;0;0;0;1;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;7;wieś;stały;Remiza OSP w Starej Hucie, Stara Huta 9, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;370;480;480;0;193;177;177;0;0;0;0;0;0;0;0;0;0;177;0;0;177;3;1;1;1;174;4;2;1;0;0;0;0;0;0;0;1;4;5;2;1;0;0;0;0;0;0;0;2;5;23;16;3;2;0;0;0;1;0;0;1;23;133;21;71;1;0;0;37;1;0;2;0;133;1;0;0;0;1;0;0;0;0;0;0;1;8;4;0;3;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;8;wieś;stały;Remiza OSP w Wólce Husińskiej, Wólka Husińska 67, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;247;316;316;0;88;159;159;0;0;0;0;0;0;0;0;0;0;159;0;0;159;5;5;0;0;154;2;1;0;0;1;0;0;0;0;0;0;2;4;2;0;1;0;0;0;1;0;0;0;4;5;2;2;0;0;0;0;0;0;1;0;5;136;34;52;0;1;1;45;1;0;0;2;136;2;1;0;0;1;0;0;0;0;0;0;2;5;4;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;9;wieś;stały;Szkoła w Zielonem, Zielone 166, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;247;330;330;0;104;143;143;0;0;0;0;0;0;0;0;0;0;143;0;0;143;4;1;3;0;139;6;2;0;0;0;2;0;0;2;0;0;6;4;1;3;0;0;0;0;0;0;0;0;4;16;8;6;0;2;0;0;0;0;0;0;16;107;36;49;2;0;1;19;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;5;3;1;0;0;0;0;0;1;0;0;5;1;0;0;1;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;10;wieś;stały;Szkoła Podstawowa w Majdanie Wielkim, Majdan Wielki 143, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;615;809;809;0;262;353;353;0;0;0;0;0;0;0;0;0;0;353;0;0;353;1;0;0;1;352;9;3;1;0;4;0;0;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;29;23;3;1;0;0;1;0;0;0;1;29;310;83;126;1;4;1;88;2;0;5;0;310;1;0;0;0;0;0;1;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;11;miasto;dom pomocy społecznej;Dom Pomocy Społecznej w Krasnobrodzie, ul. Sanatoryjna 34, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;117;117;117;0;53;64;64;0;0;0;0;0;0;0;0;0;0;64;0;0;64;3;2;0;1;61;4;3;0;0;1;0;0;0;0;0;0;4;4;1;0;0;0;2;0;0;0;0;1;4;2;1;0;0;0;0;1;0;0;0;0;2;48;6;22;0;2;1;15;1;0;0;1;48;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062004;12;wieś;dom pomocy społecznej;Dom Pomocy Społecznej w Majdanie Wielkim, Majdan Wielki 392, 22-440 Krasnobród;gm. Krasnobród;zamojski;lubelskie;41;39;39;0;7;34;34;0;0;0;0;0;0;0;0;0;0;34;0;0;34;1;1;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;31;2;27;0;0;0;2;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;1;wieś;stały;Świetlica Wiejska, Barchaczów 31, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;469;608;608;0;222;247;247;0;1;0;0;0;0;0;0;0;0;247;0;0;247;1;1;0;0;246;5;2;2;0;0;1;0;0;0;0;0;5;10;0;3;1;6;0;0;0;0;0;0;10;27;14;4;2;0;0;1;0;5;0;1;27;189;44;110;1;1;0;31;1;0;0;1;189;1;0;1;0;0;0;0;0;0;0;0;1;14;13;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;2;wieś;stały;Szkoła Podstawowa, Łabuńki Pierwsze 178, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;1018;1328;1328;0;396;622;622;0;0;0;0;0;0;0;0;0;0;622;0;0;622;7;4;3;0;615;26;18;2;1;1;3;1;0;0;0;0;26;11;6;2;0;1;1;0;0;1;0;0;11;66;38;11;2;1;0;0;0;5;1;8;66;459;123;215;5;4;0;97;10;0;3;2;459;3;2;1;0;0;0;0;0;0;0;0;3;47;39;0;3;2;1;0;1;0;0;1;47;3;1;0;0;0;0;0;0;0;0;2;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;3;wieś;stały;Dom Kultury, ul. Parkowa 9, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;1074;1413;1411;2;471;603;602;1;5;4;0;0;0;0;0;0;0;603;0;0;603;6;1;4;1;597;29;12;8;2;3;2;0;1;0;0;1;29;12;6;1;1;0;0;2;0;0;0;2;12;89;34;36;0;4;1;0;0;6;1;7;89;423;128;192;3;3;1;83;2;2;2;7;423;1;1;0;0;0;0;0;0;0;0;0;1;42;39;0;1;1;0;0;0;1;0;0;42;1;0;1;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;4;wieś;stały;Świetlica Wiejska, Wólka Łabuńska 118, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;538;704;704;0;247;291;291;0;0;0;0;0;0;0;0;0;0;291;0;0;291;3;1;1;1;288;8;3;3;0;1;0;0;0;0;0;1;8;4;1;1;0;0;0;1;1;0;0;0;4;41;25;7;0;0;0;0;0;3;0;6;41;215;63;91;2;1;1;53;3;0;1;0;215;1;0;0;0;0;0;0;0;0;1;0;1;19;15;0;2;0;1;0;0;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;5;wieś;stały;Szkoła Podstawowa, Ruszów 79a, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;413;529;529;0;205;208;208;0;0;0;0;0;0;0;0;0;0;208;0;0;208;1;0;1;0;207;2;0;2;0;0;0;0;0;0;0;0;2;4;1;2;0;0;0;0;1;0;0;0;4;17;10;2;0;0;0;0;0;1;1;3;17;172;47;81;1;1;0;36;2;0;0;4;172;0;0;0;0;0;0;0;0;0;0;0;0;12;11;0;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;6;wieś;stały;Remiza Strażacka, Majdan Ruszowski 44, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;180;233;233;0;57;123;123;0;2;0;0;0;0;0;0;0;0;123;0;0;123;2;0;1;1;121;2;2;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;1;0;0;0;0;2;11;3;0;0;0;0;0;0;8;0;0;11;97;17;66;0;0;0;14;0;0;0;0;97;1;0;1;0;0;0;0;0;0;0;0;1;6;6;0;0;0;0;0;0;0;0;0;6;2;0;1;1;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
062005;7;wieś;stały;Świetlica Wiejska, Wierzbie 35, 22-437 Łabunie;gm. Łabunie;zamojski;lubelskie;228;292;292;0;91;137;137;0;0;0;0;0;0;0;0;0;0;137;0;0;137;1;0;1;0;136;3;0;0;0;1;0;0;0;0;1;1;3;3;1;0;0;0;0;0;0;2;0;0;3;12;9;2;0;1;0;0;0;0;0;0;12;114;37;65;0;1;0;8;0;0;0;3;114;1;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
