Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 WINNICKI Robert Artur;2 LISIECKI Piotr Cezary;3 MICHALEWICZ Joanna;4 STYPKA Maciej;5 MOSHECHKOVA Lilija;6 GOŁĘBIEWSKA Paulina;7 GONTARSKA Marzanna;8 WYRĘBEK Andrzej Piotr;9 KIEŁCZEWSKI Adam;10 SAWICKI Marcin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 FALEJ Monika Walentyna;2 GROMADZKI Sławomir;3 DZIK Katarzyna Helena;4 KRUTUL Paweł;5 OLKOWSKA Małgorzata;6 AMBROZIAK Piotr Robert;7 FALKOWSKA Agnieszka;8 LEWCZUK Tomasz;9 MURAWKO Elżbieta;10 TARASIEWICZ Sława Iwona;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 FRANKOWSKI Tomasz;2 PASŁAWSKA Urszula Stefania;3 MAŃKUT Władysław;4 WOJCIECHOWSKA Anna;5 KAMIŃSKA Bożena;6 MICHALSKA Joanna Klaudia;7 NOWAK Tadeusz Zenon;8 DEN Jolanta;9 BOŁTRYK Marcin;10 PROTAS Jacek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KARSKI Karol Adam;2 JURGIEL Krzysztof;3 ARENT Iwona Ewa;4 KIEROZALSKI Grzegorz;5 KARPOWICZ Joanna;6 ŻALEK Justyna Emilia;7 KOSSAKOWSKI Wojciech;8 CYMAŃSKI Tadeusz;9 ANDRUSZKIEWICZ Jolanta Wiesława;10 ŁANCZKOWSKI Romuald;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GRUCELA Bartosz;2 ROSIŃSKA Katarzyna Ewa;3 PROKOPIUK Seweryn;4 MATUSZEWSKA-BORUC Małgorzata Emilia;5 BIRGIEL Marcin;6 BARTKOWSKA Emilia;7 GULCZYŃSKI Marcin;8 WYSOCKA Kamila Maria;9 ARTYSIEWICZ Michalina Daria;10 KOLIŃSKI Robert;Razem;Lista nr 6 - KWW KUKIZ'15;1 MACIEJEWSKI Andrzej;2 JANKOWSKA Wanda;3 REMBELSKI Stefan Bolesław;4 DYMKO Łukasz;5 ROSZIG Agnieszka;6 PŁOŃSKA Wiesława Bożenna;7 DĄBROWSKA Ewa Alicja;8 OJDANA Alina;9 JASKÓŁOWSKI Paweł;10 KOPKO Janusz;Razem
280608;5;wieś;stały;Ryńskie Centrum Kultury w Rynie, ul. Szkolna 1, 11-520 Ryn;gm. Ryn;giżycki;warmińsko-mazurskie;872;1190;1190;0;573;300;300;0;1;45;0;0;0;0;0;0;0;300;0;0;300;3;1;2;0;297;13;5;0;3;0;0;1;0;1;0;3;13;10;6;0;1;1;0;0;0;2;0;0;10;90;36;24;0;4;3;3;0;2;0;18;90;168;90;41;17;0;4;1;2;9;4;0;168;5;1;4;0;0;0;0;0;0;0;0;5;11;5;2;0;2;2;0;0;0;0;0;11
280608;6;wieś;stały;Świetlica Wiejska w Skopie, Skop 9, 11-520 Ryn;gm. Ryn;giżycki;warmińsko-mazurskie;251;334;334;0;152;99;99;0;0;0;0;0;0;0;0;0;0;99;0;0;99;3;3;0;0;96;3;2;0;1;0;0;0;0;0;0;0;3;10;5;1;0;1;0;0;1;1;1;0;10;24;10;6;0;0;0;0;0;0;0;8;24;48;17;9;5;7;4;0;1;4;1;0;48;5;0;2;1;0;1;0;0;0;1;0;5;6;2;1;0;2;1;0;0;0;0;0;6
280608;7;wieś;stały;Świetlica Wiejska w Szymonce, Szymonka 25, 11-520 Ryn;gm. Ryn;giżycki;warmińsko-mazurskie;251;337;337;0;127;124;124;0;0;11;0;0;0;0;0;0;0;124;0;0;124;0;0;0;0;124;3;1;0;0;2;0;0;0;0;0;0;3;6;3;0;0;0;0;2;0;1;0;0;6;40;13;12;1;3;0;0;1;0;0;10;40;64;18;16;11;2;3;1;3;8;2;0;64;2;1;0;0;1;0;0;0;0;0;0;2;9;5;1;1;0;0;0;2;0;0;0;9
280610;1;wieś;stały;Szkoła Podstawowa w Gawlikach Wielkich, Gawliki Wielkie 32, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;490;646;646;0;305;185;185;0;0;2;0;0;0;0;0;0;0;185;0;0;185;6;5;1;0;179;12;7;0;2;2;0;0;0;0;0;1;12;11;4;2;2;0;1;0;0;1;0;1;11;57;13;24;0;6;4;0;2;0;0;8;57;84;28;23;8;3;0;1;8;9;4;0;84;5;0;4;1;0;0;0;0;0;0;0;5;10;5;1;1;0;2;1;0;0;0;0;10
280610;2;wieś;stały;Świetlica Środowiskowa w Orłowie, Orłowo 37A, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;250;338;338;0;183;67;67;0;0;1;0;0;0;0;0;0;0;67;0;0;67;0;0;0;0;67;2;2;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;2;23;8;13;0;0;0;0;0;0;0;2;23;37;9;10;5;1;0;2;6;2;2;0;37;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;0;2
280610;3;wieś;stały;Szkoła Podstawowa im. Feliksa Nowowiejskiego w Wydminach, Szkoła Filialna w Talkach, Talki 2, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;250;326;326;0;180;70;70;0;0;2;0;0;0;0;0;0;0;70;0;0;70;0;0;0;0;70;1;1;0;0;0;0;0;0;0;0;0;1;4;0;0;1;0;1;2;0;0;0;0;4;32;7;16;1;2;3;0;1;0;0;2;32;27;15;0;3;1;0;0;0;0;8;0;27;3;2;1;0;0;0;0;0;0;0;0;3;3;0;1;1;0;0;0;0;0;1;0;3
280610;4;wieś;stały;Ośrodek Zdrowia w Wydminach, Giżycka 6, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;929;1232;1232;0;565;364;364;0;0;10;0;0;0;0;0;0;0;364;0;0;364;5;5;0;0;359;25;10;0;9;0;1;1;0;2;1;1;25;18;10;1;2;0;1;1;1;2;0;0;18;101;22;50;2;3;4;1;1;1;0;17;101;200;70;31;16;7;6;4;49;8;9;0;200;3;2;0;0;0;0;0;0;1;0;0;3;12;7;3;0;0;0;0;0;0;1;1;12
280610;5;wieś;stały;Zespół Szkół Ogólnokształcących w Wydminach, (budynek stołówki), ul. Grunwaldzka 94, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;1448;1886;1886;0;703;745;745;0;0;11;0;0;0;0;0;0;0;745;0;0;745;1;1;0;0;744;42;32;3;4;0;0;1;1;0;0;1;42;49;21;2;4;1;4;3;4;6;0;4;49;317;102;140;7;19;5;5;4;2;0;33;317;305;120;27;12;4;7;5;90;30;7;3;305;3;2;0;1;0;0;0;0;0;0;0;3;28;15;5;2;3;0;1;0;1;1;0;28
280610;6;wieś;stały;Szkoła Podstawowa im. Feliksa Nowowiejskiego w Wydminach, Szkoła Filialna w Zelkach, Zelki 1, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;281;365;365;0;180;101;101;0;0;0;0;0;0;0;0;0;0;101;0;0;101;6;4;2;0;95;4;1;2;0;0;0;1;0;0;0;0;4;3;1;0;0;0;1;0;1;0;0;0;3;21;2;13;0;4;0;0;0;0;0;2;21;61;30;9;3;1;3;0;5;3;7;0;61;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;1;0;0;1;0;0;6
280610;7;wieś;stały;Świetlica Wiejska w Siedliskach, Siedliska 32, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;230;301;301;0;140;90;90;0;0;0;0;0;0;0;0;0;0;90;0;0;90;3;2;1;0;87;5;1;0;0;1;0;0;1;1;0;1;5;5;1;2;0;1;0;0;0;0;0;1;5;19;4;2;0;1;3;0;1;1;0;7;19;52;28;13;6;0;0;0;1;2;2;0;52;3;1;1;0;0;0;0;0;1;0;0;3;3;2;0;0;0;1;0;0;0;0;0;3
280610;8;wieś;dom pomocy społecznej;Dom Pomocy Społecznej w Wydminach, ul. Źródlana 2, 11-510 Wydminy;gm. Wydminy;giżycki;warmińsko-mazurskie;41;37;37;0;21;20;20;0;0;0;0;0;0;0;0;0;0;20;0;0;20;3;3;0;0;17;1;0;0;0;1;0;0;0;0;0;0;1;2;0;1;0;0;1;0;0;0;0;0;2;6;0;6;0;0;0;0;0;0;0;0;6;6;1;0;0;0;0;0;3;1;1;0;6;2;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
280701;1;miasto;stały;Przedszkole Miejskie Nr 3, ul. Kościuszki 22A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1189;1584;1584;0;495;694;694;0;0;9;0;0;0;0;0;0;0;694;0;1;693;3;2;1;0;690;34;21;3;2;0;0;4;2;0;0;2;34;109;22;1;52;0;5;27;0;1;0;1;109;292;115;48;14;7;14;4;1;0;0;89;292;220;98;52;16;3;6;4;4;32;4;1;220;6;2;1;0;0;1;2;0;0;0;0;6;29;20;2;2;1;0;1;0;0;1;2;29
280701;2;miasto;stały;Zajazd Wielka Żuława, ul. Ostródzka 3, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1157;1512;1512;0;612;545;545;0;0;1;1;1;0;0;0;0;1;546;1;0;546;5;4;1;0;541;24;13;6;1;3;0;0;1;0;0;0;24;67;10;2;33;2;2;11;2;0;3;2;67;216;112;16;3;5;4;3;7;3;1;62;216;206;82;58;16;3;9;1;3;27;4;3;206;4;1;0;0;0;2;1;0;0;0;0;4;24;16;2;0;2;0;1;1;0;2;0;24
280701;3;miasto;stały;Szkoła Podstawowa nr 1 im. Mikołaja Kopernika, ul. Kościuszki 2A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1204;1582;1582;0;545;659;659;0;2;8;0;0;0;0;0;0;0;659;0;4;655;5;3;2;0;650;19;12;2;1;0;1;0;0;0;0;3;19;92;8;2;58;1;4;14;2;1;2;0;92;252;80;40;12;10;15;9;3;0;0;83;252;245;108;69;20;3;8;1;7;24;4;1;245;14;6;3;3;0;0;0;0;0;0;2;14;28;16;3;0;2;1;0;1;2;3;0;28
280701;4;miasto;stały;Samorządowa Szkoła Podstawowa nr 3, ul. Niepodległości 11A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1167;1553;1553;0;480;687;687;0;3;17;0;0;0;0;0;0;0;687;0;0;687;3;0;3;0;684;39;27;1;1;1;0;0;3;0;3;3;39;89;11;2;42;1;1;24;1;1;1;5;89;271;92;40;15;6;9;1;5;1;0;102;271;253;127;59;14;4;14;7;0;25;3;0;253;16;3;6;3;1;1;2;0;0;0;0;16;16;8;3;0;1;1;1;1;0;0;1;16
280701;5;miasto;stały;Iławskie Przedsiębiorstwo Budowlane, ul. Lubawska 3, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1721;2285;2285;0;759;962;962;0;0;2;0;0;0;0;0;0;0;961;0;0;961;8;5;3;0;953;49;29;9;1;0;0;6;0;2;1;1;49;102;11;2;51;2;3;27;2;1;0;3;102;380;137;63;17;21;15;9;4;2;3;109;380;385;158;101;38;6;11;6;6;55;3;1;385;8;0;1;1;0;1;2;1;1;1;0;8;29;18;2;0;5;1;1;0;0;1;1;29
280701;6;miasto;stały;Samorządowa Szkoła Podstawowa Nr 3 z Oddziałami Intergracyjnymi im. Polskich Olimpijczyków, ul. Niepdłegłości 11A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;660;866;866;0;284;376;376;0;0;6;0;0;0;0;0;0;0;376;0;0;376;0;0;0;0;376;9;5;0;2;1;0;1;0;0;0;0;9;57;12;1;26;1;2;12;1;1;1;0;57;149;50;17;12;9;4;3;2;1;1;50;149;147;62;42;14;2;3;1;1;21;1;0;147;5;3;1;0;0;0;0;0;1;0;0;5;9;4;0;0;2;0;0;1;0;1;1;9
280701;7;miasto;stały;Ośrodek Psychoedukacji, Profilaktyki Uzależnień i Pomocy Rodzinie, ul. Chełmińska 1, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1205;1606;1606;0;430;775;775;0;0;0;0;0;0;0;0;0;0;775;0;0;775;3;2;1;0;772;36;21;2;1;3;0;1;1;3;2;2;36;100;18;0;52;0;4;21;2;2;0;1;100;295;108;46;8;14;11;2;2;1;3;100;295;288;121;89;17;8;12;0;3;32;2;4;288;10;5;2;0;0;1;1;0;0;1;0;10;43;20;8;3;4;2;1;1;2;1;1;43
280701;8;miasto;stały;Przedszkole Miejskie Nr 4 im. Kubusia Puchatka, ul. Dąbrowskiego 17B, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1340;1753;1752;1;428;912;912;0;0;7;0;0;0;0;0;0;0;912;0;0;912;3;2;1;0;909;32;25;1;0;0;0;2;1;1;1;1;32;126;16;2;77;1;2;16;6;1;2;3;126;424;159;80;9;14;10;7;0;4;2;139;424;293;165;50;18;3;3;4;3;41;5;1;293;9;5;0;0;0;1;3;0;0;0;0;9;25;16;1;0;0;0;0;2;1;1;4;25
280701;9;miasto;stały;Przedszkole Miejskie Nr 6, ul. Wiejska 3, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1334;1769;1769;0;588;746;746;0;0;0;0;0;0;0;0;0;0;746;0;0;746;1;1;0;0;745;23;7;3;2;3;0;1;0;0;0;7;23;74;11;2;43;1;4;8;1;0;0;4;74;288;116;36;10;14;6;4;8;1;2;91;288;333;165;73;35;1;6;5;2;44;1;1;333;14;5;5;1;0;0;0;0;1;1;1;14;13;7;1;0;0;0;1;2;0;1;1;13
280701;10;miasto;stały;Przedszkole Miejskie Nr 4 im. Kubusia Puchatka, ul. Dąbrowskiego 17B, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;913;1168;1168;0;418;495;495;0;0;6;0;0;0;0;0;0;0;495;0;0;495;5;3;2;0;490;33;23;3;0;0;0;1;2;0;0;4;33;38;3;1;24;1;1;7;0;1;0;0;38;182;75;20;7;5;8;3;1;1;1;61;182;212;97;55;17;1;10;1;4;23;3;1;212;6;5;0;0;0;1;0;0;0;0;0;6;19;11;3;0;2;0;1;0;1;1;0;19
280701;11;miasto;stały;Miejski Ośrodek Pomocy Społecznej, ul. Grunwaldzka 6A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1060;1405;1405;0;493;567;567;0;0;0;0;0;0;0;0;0;0;567;0;0;567;5;1;4;0;562;25;18;1;2;0;1;0;0;0;1;2;25;60;7;1;38;1;1;9;1;1;0;1;60;219;68;32;13;4;9;2;1;4;2;84;219;229;92;63;16;6;2;4;8;31;5;2;229;8;3;3;1;0;0;1;0;0;0;0;8;21;11;4;0;1;4;0;0;1;0;0;21
280701;12;miasto;stały;Samorządowa Szkoła Podstawowa Nr 4 im. Polskich Podróżników, ul. Skłodowskiej 31, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1415;1879;1879;0;636;779;779;0;0;7;0;0;0;0;0;0;0;779;0;0;779;4;0;4;0;775;22;15;0;1;2;0;2;1;0;0;1;22;78;12;2;39;1;7;10;2;3;0;2;78;294;100;41;14;17;6;13;2;5;3;93;294;340;147;77;37;7;11;3;2;52;3;1;340;18;8;3;1;0;2;4;0;0;0;0;18;23;16;1;0;0;2;1;0;2;0;1;23
280701;13;miasto;stały;Szkoła Podstawowa Nr 2 z Oddziałami Integracyjnymi im. Marii Konopnickiej, ul. Andersa 7, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1448;1916;1916;0;589;859;859;0;0;14;0;0;0;0;0;0;0;859;0;0;859;8;5;3;0;851;35;21;3;1;1;1;5;0;0;0;3;35;107;28;3;55;2;1;14;2;1;0;1;107;381;117;70;18;16;11;6;2;3;3;135;381;292;122;66;23;6;8;6;3;53;2;3;292;14;2;6;0;0;1;1;0;3;0;1;14;22;11;1;1;1;3;1;0;2;1;1;22
280701;14;miasto;stały;Szkoła Podstawowa Nr 4 im. Polskich Podróżników, ul. Skłodowskiej 31, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1557;2050;2050;0;696;861;861;0;0;1;0;0;0;0;0;0;0;861;0;0;861;1;0;1;0;860;24;14;2;1;0;0;1;0;1;1;4;24;100;13;0;60;0;9;10;5;0;1;2;100;331;128;44;17;12;19;12;3;1;0;95;331;365;158;97;27;1;12;6;4;52;6;2;365;17;5;4;0;1;2;2;0;0;2;1;17;23;13;3;0;3;2;2;0;0;0;0;23
280701;15;miasto;stały;Przedszkole Miejskie Nr 5, ul. Andersa 8A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;1290;1712;1712;0;526;764;764;0;0;4;0;0;0;0;0;0;0;764;0;0;764;4;4;0;0;760;26;20;2;1;0;0;0;1;0;1;1;26;141;15;4;88;0;4;22;2;3;0;3;141;313;98;47;16;13;18;12;1;2;0;106;313;248;108;46;16;12;11;5;8;36;4;2;248;7;2;1;1;1;2;0;0;0;0;0;7;25;15;2;2;3;0;0;2;0;1;0;25
280701;16;miasto;stały;Osiedlowy Dom Kultury, Skłodowskiej 26A, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;872;1134;1134;0;375;497;497;0;0;0;0;0;0;0;0;0;0;497;0;0;497;3;1;2;0;494;19;14;1;2;0;0;1;0;0;0;1;19;33;4;2;20;0;0;4;1;0;0;2;33;228;85;27;12;13;13;5;1;6;2;64;228;197;71;52;16;3;12;3;5;32;2;1;197;9;1;3;0;1;0;1;0;1;1;1;9;8;3;3;0;0;0;0;0;1;1;0;8
280701;17;miasto;dom pomocy społecznej;Dom Pomocy Społecznej, Dąbrowskiego 15B, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;50;50;50;0;31;19;19;0;0;0;0;0;0;0;0;0;0;19;0;0;19;0;0;0;0;19;2;1;0;0;0;0;0;1;0;0;0;2;2;1;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;13;9;2;1;1;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
280701;18;miasto;zakład leczniczy;Powiatowy Szpital im. Władysława Biegańskiego, Andersa 3, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;50;60;60;0;11;39;39;0;0;4;0;0;0;0;0;0;0;39;0;0;39;0;0;0;0;39;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;0;0;0;0;2;13;4;2;1;1;1;0;0;0;0;4;13;19;8;5;0;0;1;0;1;4;0;0;19;3;1;0;0;0;1;0;1;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1
280701;19;miasto;zakład karny;Zakład Karny, 1 Maja 14, 14-200 Iława;m. Iława;iławski;warmińsko-mazurskie;358;1166;1166;0;34;324;324;0;0;0;0;0;0;0;0;0;0;324;0;0;324;15;8;7;0;309;41;19;6;3;0;0;6;0;1;2;4;41;29;12;1;7;1;1;2;1;1;1;2;29;162;76;10;7;23;17;12;4;5;1;7;162;50;19;6;5;2;4;4;2;5;3;0;50;6;1;0;0;1;1;0;2;1;0;0;6;21;6;2;0;4;1;1;4;0;0;3;21
280702;1;miasto;stały;Szkoła Podstawowa w Lubawie, ul. Rzepnikowskiego 7, Rzepnikowskiego 7, 14-260 Lubawa;m. Lubawa;iławski;warmińsko-mazurskie;1698;2253;2253;0;760;938;938;0;2;0;0;0;0;0;0;0;0;938;0;0;938;9;5;4;0;929;45;31;6;1;0;0;1;0;2;0;4;45;68;31;8;14;1;2;4;2;2;1;3;68;381;126;70;13;24;10;15;10;2;2;109;381;383;183;78;20;16;16;4;8;48;9;1;383;15;4;3;1;0;2;2;0;2;0;1;15;37;10;5;1;1;4;1;4;5;2;4;37
280702;2;miasto;stały;Biblioteka Miejska w Lubawie, ul. Kupnera 17, Kupnera 27, 14-260 Lubawa;m. Lubawa;iławski;warmińsko-mazurskie;1460;1924;1924;0;715;745;745;0;3;0;0;0;0;0;0;0;0;745;0;0;745;6;3;3;0;739;43;29;2;4;2;1;0;1;1;0;3;43;40;15;1;9;0;3;2;5;2;2;1;40;239;59;60;7;12;12;6;1;2;2;78;239;343;176;47;15;4;16;6;12;58;8;1;343;23;7;3;4;2;0;4;1;1;0;1;23;51;31;7;1;3;2;1;3;0;1;2;51
280702;3;miasto;stały;Miejski Ośrodek Kultury w Lubawie, ul. Rzepnikowskiego 44, Rzepnikowskiego 44, 14-260 Lubawa;m. Lubawa;iławski;warmińsko-mazurskie;1220;1616;1616;0;531;689;689;0;1;3;0;0;0;0;0;0;0;689;0;0;689;9;4;5;0;680;36;26;4;1;0;1;2;0;0;1;1;36;26;12;4;5;1;0;0;2;0;1;1;26;222;80;43;6;14;10;8;3;3;1;54;222;355;196;67;22;6;10;3;7;39;5;0;355;12;1;3;2;0;0;3;2;1;0;0;12;29;11;5;1;7;0;1;1;0;2;1;29
280702;4;miasto;stały;Szkoła Podstawowa w Lubawie, ul. Świętej Barbary 45, Świętej Barbary 45, 14-260 Lubawa;m. Lubawa;iławski;warmińsko-mazurskie;1380;1820;1820;0;621;759;759;0;0;1;0;0;0;0;0;0;0;759;0;0;759;5;2;3;0;754;39;17;4;2;1;0;2;1;0;0;12;39;36;5;2;10;4;1;3;4;0;1;6;36;246;85;42;4;11;5;7;3;1;0;88;246;393;194;86;24;10;12;10;4;40;7;6;393;15;5;1;1;4;1;1;0;1;0;1;15;25;13;3;0;0;2;1;2;0;3;1;25
280703;1;wieś;stały;Gminny Ośrodek Kultury w Lasecznie, Laseczno 39A, 14-202 Iława;gm. Iława;iławski;warmińsko-mazurskie;489;652;651;1;284;205;205;0;0;0;0;0;0;0;0;0;0;205;0;0;205;3;0;3;0;202;8;6;0;1;0;0;0;0;0;0;1;8;13;2;0;7;0;0;2;1;1;0;0;13;51;18;14;3;5;2;1;0;0;0;8;51;124;54;34;4;5;8;1;2;13;3;0;124;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;2;1;0;0;0;0;1;0;6
280703;2;wieś;stały;Świetlica Wiejska w Wikielcu, Wikielec 17B, 14-200 Iława;gm. Iława;iławski;warmińsko-mazurskie;1122;1486;1486;0;613;509;509;0;0;2;0;0;0;0;0;0;0;509;0;0;509;1;0;1;0;508;25;20;2;1;0;0;0;0;0;1;1;25;48;6;1;29;0;0;8;2;0;1;1;48;156;55;27;8;7;1;2;3;1;2;50;156;250;121;34;15;8;8;6;10;44;3;1;250;6;0;4;0;0;1;1;0;0;0;0;6;23;7;3;1;1;0;1;2;1;4;3;23
280703;3;wieś;stały;Szkoła Podstawowa w Ząbrowie, Szkolna 19, 14-241 Ząbrowo;gm. Iława;iławski;warmińsko-mazurskie;1001;1315;1315;0;647;354;354;0;0;2;0;0;0;0;0;0;0;354;0;0;354;3;1;2;0;351;15;9;2;3;0;0;0;0;1;0;0;15;29;6;0;14;0;3;3;2;0;0;1;29;92;32;14;4;6;7;3;1;1;2;22;92;202;97;29;16;6;3;3;6;32;8;2;202;1;1;0;0;0;0;0;0;0;0;0;1;12;5;4;0;0;1;0;1;0;0;1;12
280703;4;wieś;stały;Szkoła Podstawowa w Gałdowie, Gałdowo 24, 14-241 Ząbrowo;gm. Iława;iławski;warmińsko-mazurskie;440;579;579;0;266;174;174;0;0;0;0;0;0;0;0;0;0;174;0;0;174;2;0;2;0;172;3;1;1;0;0;0;1;0;0;0;0;3;6;2;1;1;0;1;1;0;0;0;0;6;34;7;12;1;4;1;0;0;0;1;8;34;128;69;32;5;5;2;0;2;13;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
280703;5;wieś;stały;Świetlica Wiejska w Siemianach, Siemiany 29D, 14-216 Siemiany;gm. Iława;iławski;warmińsko-mazurskie;381;531;531;0;189;192;192;0;0;27;0;0;0;0;0;0;0;192;0;0;192;2;1;1;0;190;13;8;1;1;0;0;1;0;0;1;1;13;15;4;1;8;0;0;1;0;1;0;0;15;75;39;7;0;7;3;0;2;1;1;15;75;81;41;18;2;1;4;1;2;10;1;1;81;4;2;0;0;0;0;1;0;0;0;1;4;2;0;0;0;1;0;0;0;0;0;1;2
280703;6;wieś;stały;Szkoła Podstawowa w Rudzienicach, ul. Szkolna 2, 14-204 Rudzienice;gm. Iława;iławski;warmińsko-mazurskie;501;667;667;0;296;205;205;0;0;0;0;0;0;0;0;0;0;205;0;0;205;3;2;1;0;202;14;8;2;0;0;0;1;1;1;0;1;14;22;3;0;13;0;3;0;0;1;0;2;22;50;10;25;3;0;3;2;0;0;0;7;50;102;45;21;7;4;4;2;3;15;0;1;102;4;2;1;0;0;0;0;0;0;0;1;4;10;8;0;0;0;0;0;2;0;0;0;10
280703;7;wieś;stały;Świetlica Wiejska we Frednowach, Frednowy 48, 14-200 Iława;gm. Iława;iławski;warmińsko-mazurskie;547;727;727;0;330;217;217;0;0;0;0;0;0;0;0;0;0;217;0;0;217;2;1;1;0;215;14;10;1;0;0;0;1;1;0;0;1;14;14;2;0;9;1;0;1;0;0;0;1;14;43;22;5;4;5;2;1;0;0;0;4;43;132;57;28;10;8;7;3;0;13;6;0;132;2;1;0;0;0;0;0;0;0;1;0;2;10;3;1;0;1;1;3;1;0;0;0;10
280703;8;wieś;stały;Szkoła Podstawowa we Franciszkowie, Franciszkowo 18, 14-200 Iława;gm. Iława;iławski;warmińsko-mazurskie;407;530;530;0;229;178;178;0;0;0;0;0;0;0;0;0;0;178;0;0;178;3;1;2;0;175;8;8;0;0;0;0;0;0;0;0;0;8;13;4;0;4;0;2;3;0;0;0;0;13;50;21;21;0;1;0;1;0;0;0;6;50;91;32;29;5;1;3;2;3;15;1;0;91;2;0;1;0;0;0;0;0;0;0;1;2;11;6;0;1;1;1;0;0;1;0;1;11
280703;9;wieś;stały;Świetlica Wiejska w Woli Kamieńskiej, Wola Kamieńska 27, 14-200 Iława;gm. Iława;iławski;warmińsko-mazurskie;650;873;873;0;301;349;349;0;0;8;0;0;0;0;0;0;0;349;0;0;349;2;2;0;0;347;9;5;1;0;0;1;0;1;0;0;1;9;43;11;1;22;1;1;5;1;1;0;0;43;177;65;34;7;5;9;5;3;0;2;47;177;104;67;18;6;1;2;1;4;3;2;0;104;7;2;1;0;0;0;2;1;1;0;0;7;7;5;0;0;0;0;1;0;1;0;0;7
