Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 MENTZEN Sławomir Jerzy;2 URBANIAK Michał Piotr;3 PRUŚ Sylwester Zbigniew;4 BREWIAK Grażyna;5 STUPKIEWICZ Magdalena;6 LIPINSKA-BEHRENDT Martyna Elżbieta;7 ŚWIECZKOWSKA Iwona Gabriela;8 KRZYWKOWSKI Marcin Piotr;9 DRANIEWICZ Karol Łukasz;10 DZIAMBOR Artur Erwin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 MACIEJEWSKA Beata Monika;2 RUTKA Marek Andrzej;3 BIEDROŃ Adriana Maria;4 JAROSZ Maciej;5 GRACZYK Ewa Elżbieta;6 JASIONEK Henryk Jacek;7 OCHOCKA Iwona;8 BYLICA Bartosz;9 SZUBIŃSKA Bożena Leokadia;10 LAMENTOWICZ Wojciech;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 LEWANDOWSKI Janusz Antoni;2 ADAMOWICZ Magdalena;3 TRAWICKI Krzysztof Gabriel;4 JACHLEWSKA Elżbieta;5 FURGO Grzegorz Witold;6 LIEDER Ewa;7 POPOWSKA Magdalena Maria;8 PIETRZAK Anna Grażyna;9 KALINOWSKA Jolanta Maria;10 WAŁĘSA Jarosław Leszek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 FOTYGA Anna Elżbieta;2 SELLIN Jarosław Daniel;3 SIKORA Danuta Teresa;4 MÜLLER Piotr Józef;5 SZYMAŃSKI Antoni;6 KURZELEWSKA Arleta;7 BIAŁOOKA-KOSTENECKA Danuta Jadwiga;8 RABENDA Karol Kazimierz;9 DEMSKI Patryk Jerzy;10 ŁUCZYK Mariusz Wojciech;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GÓRSKA Anna;2 KOWALCZUK Łukasz;3 SOBAŃSKA Joanna Małgorzata;4 BONIECKI Łukasz Michał;5 HASKA Karolina;6 SZCZEPAŃSKI Adam Aleksander;7 PRUSSAK Sara Maria;8 ANDRZEJEWSKI Szymon Tomasz;9 PRUSINOWSKA Magdalena;10 LUBIEWSKI Adam Marek;Razem;Lista nr 6 - KWW KUKIZ'15;1 KOBYLARZ Andrzej Sławomir;2 BŁASZCZYK Anna;3 LUTY Jerzy;4 DUDEK Dorota;5 POMIRSKA Zofia Małgorzata;6 RODZIEWICZ-KLAWIŃSKA Jolanta Ewa;7 PIĄTKOWSKA Andżelika Ewa;8 HAMADYK Łukasz Mariusz;9 KLAWITER Jan Andrzej;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ZBOROWSKI Maciej;2 KNUTH Maciej;3 JANOWICZ Kamila Marta;4 WIŚNIEWSKI Radosław Andrzej;5 PAWEŁCZAK Barnaba Bogusz;6 STRUK Anna Marta;7 WARDA Małgorzata Maja;8 MAKRENEK Helena Cecylia;9 DOMŻALSKA Elżbieta Maria;10 GRAJKOWSKI Piotr;Razem
226201;52;miasto;stały;Zespół Wczesnej Edukacji nr 1, Gdynia, Dąbrowa ul. Wiczlińska 33, 81-578 Gdynia;m. Gdynia;Gdynia;pomorskie;1218;1596;1596;0;147;1071;1071;0;0;3;0;0;0;0;0;0;0;1071;0;0;1071;1;1;0;0;1070;60;23;14;4;0;1;0;1;1;1;15;60;77;38;12;18;2;1;3;1;0;2;0;77;703;321;245;2;8;0;7;7;2;2;109;703;186;96;75;4;1;3;1;4;1;0;1;186;15;9;2;0;0;2;1;0;0;1;0;15;19;6;3;1;3;1;0;0;2;3;19;10;7;2;0;0;0;0;0;1;0;0;10
226201;53;miasto;stały;Zespół Wczesnej Edukacji nr 1, Gdynia, Dąbrowa ul. Wiczlińska 33, 81-578 Gdynia;m. Gdynia;Gdynia;pomorskie;1522;2010;2010;0;299;1223;1223;0;0;5;0;0;0;0;0;0;0;1222;0;0;1222;10;3;7;0;1212;56;21;9;6;0;2;0;0;3;2;13;56;107;50;16;23;3;2;0;9;1;1;2;107;737;264;290;2;4;4;5;4;3;19;142;737;238;112;92;2;1;10;1;7;1;3;9;238;26;18;4;3;0;0;1;0;0;0;0;26;30;14;5;1;5;1;1;1;0;2;30;18;9;1;4;0;0;0;2;0;2;0;18
226201;54;miasto;stały;Zespół Wczesnej Edukacji nr 1, Gdynia, Dąbrowa ul. Wiczlińska 33, 81-578 Gdynia;m. Gdynia;Gdynia;pomorskie;1335;1739;1739;0;375;960;960;0;0;0;0;0;0;0;0;0;0;960;0;0;960;7;3;4;0;953;49;27;7;6;0;2;0;0;1;0;6;49;83;43;9;13;0;4;0;4;0;5;5;83;593;211;237;5;3;6;2;4;2;8;115;593;176;76;84;5;1;2;1;3;0;2;2;176;9;6;1;0;1;0;0;0;1;0;0;9;36;12;6;1;9;2;1;0;0;5;36;7;4;0;0;0;0;2;0;0;0;1;7
226201;55;miasto;stały;Zespół Szkolno-Przedszkolny nr 4, Gdynia, Wielki Kack ul. Chwaszczyńska 26, 81-571 Gdynia;m. Gdynia;Gdynia;pomorskie;1800;2375;2374;1;306;1494;1494;0;0;6;2;2;1;0;0;0;1;1495;1;0;1495;4;1;3;0;1491;70;34;16;5;0;0;0;0;1;1;13;70;135;74;10;27;2;5;2;4;1;5;5;135;979;378;360;6;8;2;7;2;2;11;203;979;225;96;110;4;2;6;0;4;1;1;1;225;25;13;6;3;0;3;0;0;0;0;0;25;36;16;6;6;0;2;0;1;0;5;36;21;13;5;0;0;0;0;2;0;0;1;21
226201;56;miasto;stały;Zespół Szkolno-Przedszkolny nr 4, Gdynia, Wielki Kack ul. Chwaszczyńska 26, 81-571 Gdynia;m. Gdynia;Gdynia;pomorskie;1680;2217;2216;1;219;1461;1461;0;1;11;0;0;0;0;0;0;0;1460;0;0;1460;6;1;5;0;1454;48;27;9;4;0;0;1;1;0;0;6;48;99;59;8;12;0;8;1;3;1;5;2;99;1033;429;367;6;5;9;6;7;1;4;199;1033;204;90;86;6;4;5;1;6;0;2;4;204;17;6;2;2;2;3;1;0;0;0;1;17;29;8;7;2;2;1;0;0;0;9;29;24;17;0;0;0;0;1;5;1;0;0;24
226201;57;miasto;stały;Szkoła Podstawowa nr 20, Gdynia, Wielki Kack ul. Starodworcowa 36, 81-575 Gdynia;m. Gdynia;Gdynia;pomorskie;1660;2173;2173;0;346;1314;1314;0;0;8;0;0;0;0;0;0;0;1314;0;0;1314;8;7;1;0;1306;59;24;5;9;1;1;0;0;3;0;16;59;103;53;7;20;1;11;3;4;1;0;3;103;793;321;260;11;6;5;6;5;1;1;177;793;266;123;126;8;1;4;0;0;0;4;0;266;15;7;2;2;0;0;0;0;1;1;2;15;49;8;13;3;5;2;2;0;1;15;49;21;10;1;2;2;0;2;1;0;0;3;21
226201;58;miasto;stały;Szkoła Podstawowa nr 20, Gdynia, Wielki Kack ul. Starodworcowa 36, 81-575 Gdynia;m. Gdynia;Gdynia;pomorskie;1210;1590;1590;0;145;1065;1065;0;0;8;0;0;0;0;0;0;0;1065;0;0;1065;1;1;0;0;1064;41;24;4;5;1;0;0;0;0;1;6;41;86;49;14;11;3;0;2;2;0;0;5;86;697;291;254;6;3;8;6;7;1;1;120;697;177;96;70;1;0;3;2;0;1;2;2;177;7;3;2;1;0;0;0;0;0;1;0;7;42;21;6;2;2;4;0;5;1;1;42;14;8;1;1;0;1;3;0;0;0;0;14
226201;59;miasto;stały;Przedszkole nr 44, Gdynia, Karwiny ul. Tatarczana 4, 81-591 Gdynia;m. Gdynia;Gdynia;pomorskie;1880;2464;2464;0;324;1556;1556;0;2;13;1;1;0;0;0;0;1;1554;1;0;1554;11;5;6;0;1543;62;30;11;5;2;1;1;2;1;2;7;62;96;45;14;18;4;4;4;2;1;1;3;96;866;332;343;7;2;13;13;7;1;2;146;866;433;189;198;12;0;14;3;5;4;4;4;433;15;8;1;0;2;0;1;0;2;1;0;15;52;16;11;1;11;2;0;1;0;10;52;19;12;0;2;1;1;1;2;0;0;0;19
226201;60;miasto;stały;Zespół Szkolno-Przedszkolny nr 2, Gdynia, Karwiny ul. Staffa 10, 81-597 Gdynia;m. Gdynia;Gdynia;pomorskie;1762;2297;2297;0;395;1367;1367;0;4;8;0;0;0;0;0;0;0;1367;0;0;1367;4;2;2;0;1363;54;25;10;1;2;0;0;1;1;0;14;54;130;65;14;31;3;5;4;2;1;0;5;130;760;283;287;4;6;7;3;6;1;2;161;760;339;178;129;6;5;5;0;5;0;5;6;339;19;14;3;1;0;0;0;0;0;0;1;19;45;15;12;1;6;3;0;1;2;5;45;16;7;1;0;0;0;4;3;0;0;1;16
226201;61;miasto;stały;Zespół Szkolno-Przedszkolny nr 2, Gdynia, Karwiny ul. Staffa 10, 81-597 Gdynia;m. Gdynia;Gdynia;pomorskie;1420;1834;1834;0;282;1138;1138;0;0;3;1;1;0;0;0;0;1;1139;1;0;1139;6;5;1;0;1133;34;19;3;3;3;0;0;1;0;0;5;34;95;46;9;20;3;8;1;0;0;3;5;95;719;344;243;3;6;2;2;2;2;3;112;719;230;132;72;5;0;9;4;4;1;2;1;230;11;9;0;0;0;0;0;0;1;1;0;11;32;13;6;1;3;1;0;2;2;4;32;12;11;0;0;0;0;0;0;0;0;1;12
226201;62;miasto;stały;Zespół Szkolno-Przedszkolny nr 4, Gdynia, Karwiny ul. Chwaszczyńska 26, 81-571 Gdynia;m. Gdynia;Gdynia;pomorskie;1432;1905;1905;0;287;1145;1145;0;0;10;0;0;0;0;0;0;0;1145;0;2;1143;8;0;8;0;1135;57;25;15;3;1;1;2;0;0;0;10;57;78;43;17;11;2;0;0;2;1;0;2;78;633;234;227;1;2;3;6;7;0;5;148;633;321;144;139;6;2;13;0;14;1;0;2;321;5;3;1;0;0;0;0;0;0;0;1;5;27;11;7;1;2;0;1;1;0;4;27;14;3;0;4;0;1;3;2;0;0;1;14
226201;63;miasto;stały;"Spółdzielnia Mieszkaniowa ""Karwiny"", Gdynia, Mały Kack ul. Korzenna 15, 81-587 Gdynia";m. Gdynia;Gdynia;pomorskie;2140;2937;2935;2;180;1959;1959;0;1;10;0;0;0;0;0;0;0;1961;0;1;1960;5;0;5;0;1955;51;19;4;1;9;3;0;1;1;0;13;51;169;100;23;25;3;3;0;1;2;6;6;169;1427;581;507;4;5;9;10;11;1;2;297;1427;224;97;100;9;0;2;3;9;0;1;3;224;11;6;1;2;0;1;0;0;0;0;1;11;49;26;6;2;4;3;2;1;0;5;49;24;17;2;1;0;1;3;0;0;0;0;24
226201;64;miasto;stały;Szkoła Podstawowa nr 11, Gdynia, Mały Kack ul. Wrocławska 52, 81-553 Gdynia;m. Gdynia;Gdynia;pomorskie;1577;2084;2084;0;334;1243;1243;0;2;24;0;0;0;0;0;0;0;1240;0;0;1240;3;0;3;0;1237;41;17;9;4;0;1;0;0;2;0;8;41;80;42;6;20;0;4;4;2;0;2;0;80;781;334;288;5;1;5;3;9;1;1;134;781;284;120;136;8;1;2;1;9;0;4;3;284;9;4;1;1;0;2;1;0;0;0;0;9;23;9;6;1;3;1;0;0;1;2;23;19;9;3;2;0;1;0;1;1;0;2;19
226201;65;miasto;stały;Szkoła Podstawowa nr 13, Gdynia, Mały Kack ul. Halicka 8, 81-506 Gdynia;m. Gdynia;Gdynia;pomorskie;1700;2224;2224;0;527;1173;1173;0;0;5;0;0;0;0;0;0;0;1173;0;0;1173;5;3;2;0;1168;70;36;8;2;2;1;2;1;0;4;14;70;83;35;9;30;3;3;0;1;0;0;2;83;593;222;232;5;4;6;1;6;1;3;113;593;360;189;134;12;2;9;3;5;1;2;3;360;10;3;3;0;1;1;0;0;0;2;0;10;32;10;2;2;6;2;0;0;0;10;32;20;15;0;1;0;0;1;0;0;2;1;20
226201;66;miasto;stały;Szkoła Podstawowa nr 11, Gdynia, Orłowo ul. Wrocławska 52, 81-553 Gdynia;m. Gdynia;Gdynia;pomorskie;792;1035;1035;0;157;635;635;0;0;0;0;0;0;0;0;0;0;635;0;0;635;0;0;0;0;635;23;7;2;2;1;1;1;0;0;0;9;23;39;14;6;7;0;4;3;2;0;0;3;39;351;114;148;3;2;1;1;6;1;2;73;351;187;86;75;0;3;13;1;4;0;3;2;187;8;5;1;0;0;2;0;0;0;0;0;8;14;9;1;1;0;0;0;1;1;1;14;13;8;1;0;1;0;0;2;0;1;0;13
226201;67;miasto;stały;Szkoła Podstawowa nr 11, Gdynia, Orłowo ul. Wrocławska 52, 81-553 Gdynia;m. Gdynia;Gdynia;pomorskie;1140;1521;1519;2;177;963;961;2;2;8;0;0;0;0;0;0;0;963;0;0;963;6;1;5;0;957;27;9;9;3;0;1;0;0;1;1;3;27;75;42;7;15;0;5;2;1;1;2;0;75;600;264;198;5;0;4;4;3;2;3;117;600;217;89;101;3;3;8;2;5;2;3;1;217;10;4;2;2;1;1;0;0;0;0;0;10;20;4;6;0;3;0;1;0;0;6;20;8;6;0;1;0;0;1;0;0;0;0;8
226201;68;miasto;stały;IX Liceum Ogólnokształcące (d. Zesp. Szkół Administr.-Ekonom.), Gdynia, Orłowo ul. Orłowska 57, 81-542 Gdynia;m. Gdynia;Gdynia;pomorskie;932;1194;1193;1;131;801;801;0;1;13;1;0;0;0;0;0;0;801;0;0;801;4;1;3;0;797;35;22;4;3;0;0;0;0;1;0;5;35;61;36;10;11;1;0;1;0;1;1;0;61;469;191;164;1;8;2;4;3;2;0;94;469;204;85;102;3;3;5;0;2;0;1;3;204;12;4;1;0;7;0;0;0;0;0;0;12;15;6;4;0;3;0;0;0;1;1;15;1;1;0;0;0;0;0;0;0;0;0;1
226201;69;miasto;stały;Szkoła Podstawowa nr 8, Gdynia, Orłowo ul. Orłowska 27/33, 81-522 Gdynia;m. Gdynia;Gdynia;pomorskie;1360;1831;1830;1;152;1208;1207;1;2;47;0;0;0;0;0;0;0;1208;0;0;1208;1;1;0;0;1207;45;20;3;6;0;0;1;0;1;0;14;45;77;46;7;13;2;1;3;2;0;2;1;77;790;353;273;5;5;6;2;4;0;2;140;790;247;93;125;8;1;15;0;1;0;0;4;247;9;6;3;0;0;0;0;0;0;0;0;9;21;7;0;1;2;2;1;1;0;7;21;18;10;1;0;0;0;1;3;0;1;2;18
226201;70;miasto;stały;Szkoła Podstawowa nr 34, Gdynia, Redłowo ul. Cylkowskiego 5, 81-465 Gdynia;m. Gdynia;Gdynia;pomorskie;1640;2159;2159;0;351;1289;1289;0;2;14;1;1;0;0;0;0;1;1280;1;0;1280;3;1;2;0;1277;49;29;4;0;0;3;0;0;1;2;10;49;93;48;9;26;1;1;0;2;0;4;2;93;789;331;276;8;2;5;6;10;6;5;140;789;294;127;141;4;1;9;1;6;1;3;1;294;13;8;1;1;1;0;1;0;0;0;1;13;30;9;12;0;3;1;0;2;0;3;30;9;4;1;0;0;0;1;1;0;0;2;9
226201;71;miasto;stały;Przedszkole nr 24, Gdynia, Redłowo ul. Korczaka 22, 81-473 Gdynia;m. Gdynia;Gdynia;pomorskie;1820;2428;2428;0;192;1628;1628;0;2;26;0;0;0;0;0;0;0;1626;0;0;1626;4;1;3;0;1622;56;28;10;5;0;0;1;0;3;0;9;56;149;81;21;21;5;7;2;2;3;1;6;149;1075;469;380;3;9;9;10;5;0;3;187;1075;264;121;125;2;0;5;1;4;3;0;3;264;17;10;3;0;0;0;0;2;0;1;1;17;39;16;10;0;1;2;0;2;1;7;39;22;10;0;2;0;0;2;3;1;2;2;22
226201;72;miasto;stały;Szkoła Podstawowa nr 34, Gdynia, Redłowo ul. Cylkowskiego 5, 81-465 Gdynia;m. Gdynia;Gdynia;pomorskie;1588;2042;2042;0;426;1162;1162;0;2;12;0;0;0;0;0;0;0;1162;0;0;1162;6;1;5;0;1156;43;25;3;1;2;1;1;0;2;0;8;43;102;47;20;17;4;7;0;0;2;2;3;102;674;322;220;2;5;0;5;3;0;1;116;674;284;115;144;6;4;8;1;4;0;1;1;284;16;10;0;2;1;1;0;0;0;0;2;16;26;9;3;0;2;1;0;0;2;9;26;11;7;1;0;0;1;0;2;0;0;0;11
226201;73;miasto;stały;Zespół Szkół Ogólnokształcących nr 6, Gdynia, Wzgórze Świętego Maksymiliana ul. Gen. Hallera 9, 81-453 Gdynia;m. Gdynia;Gdynia;pomorskie;1050;1378;1377;1;172;878;877;1;3;11;0;0;0;0;0;0;0;878;0;1;877;4;2;2;0;873;53;25;8;4;3;0;0;1;2;0;10;53;79;36;8;17;2;5;0;2;2;1;6;79;518;210;181;2;5;2;1;5;2;2;108;518;176;79;76;7;0;4;0;3;0;2;5;176;22;14;2;2;0;3;0;1;0;0;0;22;15;8;4;0;2;0;0;0;0;1;15;10;4;1;0;1;0;1;3;0;0;0;10
226201;74;miasto;stały;Przedszkole nr 22, Gdynia, Wzgórze Świętego Maksymiliana ul. Gen. Hallera 37, 81-428 Gdynia;m. Gdynia;Gdynia;pomorskie;1103;1473;1473;0;415;688;688;0;1;5;0;0;0;0;0;0;0;688;0;0;688;3;2;1;0;685;35;18;2;1;0;1;0;1;0;1;11;35;81;43;10;19;1;1;2;4;1;0;0;81;370;120;158;3;4;1;3;6;1;1;73;370;164;71;73;3;3;4;3;4;0;2;1;164;6;2;3;1;0;0;0;0;0;0;0;6;18;9;1;0;4;1;1;1;1;0;18;11;6;0;2;0;0;0;1;0;0;2;11
226201;75;miasto;stały;Szkoła Muzyczna I i II stopnia, Gdynia, Wzgórze Świętego Maksymiliana ul. bp. Dominika 13a, 81-402 Gdynia;m. Gdynia;Gdynia;pomorskie;1110;1445;1445;0;361;747;747;0;2;10;0;0;0;0;0;0;0;747;0;1;746;3;0;3;0;743;27;9;8;2;1;0;1;1;1;0;4;27;63;33;10;9;1;4;1;2;0;2;1;63;436;168;153;1;4;4;3;7;1;5;90;436;185;82;87;10;1;3;1;0;0;0;1;185;10;5;3;1;0;0;0;1;0;0;0;10;13;3;3;1;2;1;0;0;0;3;13;9;6;0;0;0;0;1;2;0;0;0;9
226201;76;miasto;stały;VI Liceum Ogólnokształcące, Gdynia, Wzgórze Świętego Maksymiliana ul. Kopernika 34, 81-424 Gdynia;m. Gdynia;Gdynia;pomorskie;862;1149;1148;1;171;691;690;1;0;22;0;0;0;0;0;0;0;691;0;0;691;6;4;2;0;685;43;13;9;7;1;0;0;3;2;0;8;43;56;32;7;10;1;2;0;1;0;2;1;56;389;137;145;3;6;6;6;9;0;1;76;389;158;73;70;7;0;4;0;2;1;1;0;158;17;13;1;1;0;2;0;0;0;0;0;17;14;3;3;1;3;1;0;0;0;3;14;8;6;0;0;0;0;0;0;0;1;1;8
226201;77;miasto;stały;Szkoła Podstawowa nr 23, Gdynia, Wzgórze Świętego Maksymiliana ul. Grottgera 19, 81-438 Gdynia;m. Gdynia;Gdynia;pomorskie;780;1024;1024;0;177;603;603;0;1;5;0;0;0;0;0;0;0;603;0;0;603;3;1;2;0;600;21;11;5;0;1;0;0;0;0;0;4;21;43;21;6;9;2;0;0;2;1;1;1;43;370;143;132;0;2;5;1;2;2;0;83;370;135;57;58;5;1;5;0;5;1;0;3;135;6;3;2;0;0;0;0;1;0;0;0;6;15;4;3;1;4;1;0;0;0;2;15;10;6;0;0;2;1;0;0;0;1;0;10
226201;78;miasto;stały;Zespół Szkół Ogólnokształcących nr 1, Gdynia, Wzgórze Świętego Maksymiliana ul. Legionów 27, 81-405 Gdynia;m. Gdynia;Gdynia;pomorskie;880;1168;1168;0;179;701;701;0;2;10;0;0;0;0;0;0;0;701;0;0;701;2;0;2;0;699;15;5;3;1;3;0;0;0;0;0;3;15;45;19;5;13;2;3;2;1;0;0;0;45;419;183;140;3;2;5;1;1;1;4;79;419;193;94;85;6;1;1;0;2;0;3;1;193;10;6;1;1;0;2;0;0;0;0;0;10;10;3;5;0;0;0;0;0;1;1;10;7;3;0;0;0;1;1;1;0;0;1;7
226201;79;miasto;stały;Zespół Szkół Ogólnokształcących nr 1, Gdynia, Wzgórze Świętego Maksymiliana ul. Legionów 27, 81-405 Gdynia;m. Gdynia;Gdynia;pomorskie;1040;1366;1365;1;208;832;831;1;2;25;0;0;0;0;0;0;0;832;0;0;832;0;0;0;0;832;33;16;6;6;0;2;0;0;0;0;3;33;71;36;4;19;2;3;2;3;1;1;0;71;500;220;170;3;6;1;5;6;0;1;88;500;199;97;85;3;0;7;0;3;0;1;3;199;9;5;2;0;1;0;0;0;0;0;1;9;11;1;2;1;4;1;0;0;0;2;11;9;7;0;0;0;0;1;1;0;0;0;9
226201;80;miasto;stały;b. Młodzieżowy Dom Kultury, Gdynia, Kamienna Góra ul. Bema 33, 81-381 Gdynia;m. Gdynia;Gdynia;pomorskie;649;838;838;0;127;522;522;0;7;10;0;0;0;0;0;0;0;521;0;0;521;0;0;0;0;521;21;13;1;1;0;0;0;0;0;0;6;21;41;21;5;5;1;2;0;1;0;2;4;41;330;131;130;1;2;2;4;2;0;0;58;330;105;57;39;1;0;3;0;1;1;2;1;105;12;10;0;0;0;1;0;0;0;0;1;12;6;3;3;0;0;0;0;0;0;0;6;6;4;0;2;0;0;0;0;0;0;0;6
226201;81;miasto;stały;Szkoła Podstawowa nr 18, Gdynia, Kamienna Góra ul. Krasickiego 28, 81-385 Gdynia;m. Gdynia;Gdynia;pomorskie;990;1329;1329;0;129;861;861;0;3;0;0;0;0;0;0;0;0;861;0;0;861;2;1;1;0;859;34;20;3;2;1;0;0;0;1;0;7;34;71;31;11;17;1;4;2;1;1;2;1;71;500;202;173;2;2;6;2;6;0;0;107;500;213;78;112;6;2;7;2;1;0;1;4;213;12;8;0;1;1;1;0;0;0;0;1;12;14;6;4;1;0;0;0;0;2;1;14;15;9;5;0;0;0;0;1;0;0;0;15
226201;82;miasto;stały;Szkoła Podstawowa nr 18, Gdynia, Kamienna Góra ul. Krasickiego 28, 81-385 Gdynia;m. Gdynia;Gdynia;pomorskie;760;982;982;0;117;643;643;0;1;3;0;0;0;0;0;0;0;643;0;0;643;2;0;2;0;641;30;17;2;3;0;1;0;0;2;0;5;30;51;30;2;10;0;2;0;1;0;2;4;51;418;188;147;1;2;6;1;6;0;1;66;418;117;57;46;2;1;5;1;0;1;1;3;117;10;7;0;0;0;0;1;1;0;0;1;10;9;0;1;0;3;2;0;0;0;3;9;6;2;0;0;0;0;1;1;0;0;2;6
226201;83;miasto;stały;X Liceum Ogólnokształcące, Gdynia, Śródmieście ul. Władysława IV 58, 81-384 Gdynia;m. Gdynia;Gdynia;pomorskie;843;1120;1119;1;175;668;667;1;1;14;0;0;0;0;0;0;0;668;0;0;668;3;1;2;0;665;36;15;7;0;1;0;0;2;0;0;11;36;57;32;7;10;0;6;1;1;0;0;0;57;394;162;136;3;2;3;3;2;4;2;77;394;146;61;72;2;1;4;1;3;0;2;0;146;13;7;0;0;0;0;1;4;0;0;1;13;13;5;3;1;0;0;0;0;0;4;13;6;1;0;2;1;0;1;1;0;0;0;6
226201;84;miasto;stały;Zespół Sportowych Szkół Ogólnokształcących, Gdynia, Śródmieście ul. Władysława IV 54, 81-384 Gdynia;m. Gdynia;Gdynia;pomorskie;1185;1579;1579;0;336;849;849;0;6;23;0;0;0;0;0;0;0;847;0;0;847;5;4;1;0;842;37;21;6;0;0;0;0;1;0;0;9;37;88;47;8;16;1;4;6;3;1;1;1;88;483;208;168;4;4;5;6;8;2;3;75;483;201;104;86;3;2;1;2;1;0;1;1;201;9;4;3;2;0;0;0;0;0;0;0;9;17;6;4;2;0;0;0;1;0;4;17;7;1;0;3;1;0;1;0;0;1;0;7
226201;85;miasto;stały;Zespół Sportowych Szkół Ogólnokształcących, Gdynia, Śródmieście ul. Władysława IV 54, 81-384 Gdynia;m. Gdynia;Gdynia;pomorskie;680;894;894;0;169;511;511;0;1;11;0;0;0;0;0;0;0;511;0;0;511;1;0;1;0;510;23;9;9;1;0;0;0;0;0;1;3;23;53;35;3;8;0;2;0;2;1;0;2;53;271;116;91;3;2;4;4;3;1;0;47;271;137;59;64;3;2;3;0;2;0;1;3;137;9;4;3;0;0;0;0;0;0;2;0;9;12;2;5;0;1;0;0;1;2;1;12;5;1;1;1;0;0;0;1;0;0;1;5
226201;86;miasto;stały;Szkoła Podstawowa nr 21, Gdynia, Śródmieście ul. Jana z Kolna 5, 81-351 Gdynia;m. Gdynia;Gdynia;pomorskie;920;1237;1236;1;168;752;751;1;1;21;0;0;0;0;0;0;0;752;0;0;752;3;1;2;0;749;27;10;5;1;0;0;0;1;0;0;10;27;62;33;4;9;3;3;2;1;1;4;2;62;448;206;151;2;5;1;3;3;0;0;77;448;185;84;91;2;2;1;0;1;2;2;0;185;7;3;1;0;1;0;0;1;1;0;0;7;16;3;6;0;2;1;0;0;0;4;16;4;3;0;0;1;0;0;0;0;0;0;4
226201;87;miasto;stały;Gdyńskie Centrum Organizacji Pozarządowych, Gdynia, Śródmieście ul. 3 Maja 27/31, 81-364 Gdynia;m. Gdynia;Gdynia;pomorskie;558;763;763;0;65;496;496;0;0;18;0;0;0;0;0;0;0;496;0;0;496;2;0;2;0;494;20;9;4;0;0;0;0;1;0;0;6;20;38;23;4;7;0;0;0;2;0;0;2;38;313;136;101;1;0;0;7;1;0;3;64;313;111;54;47;0;1;5;0;0;2;0;2;111;3;1;0;0;1;1;0;0;0;0;0;3;6;2;1;0;0;1;0;0;0;2;6;3;3;0;0;0;0;0;0;0;0;0;3
226201;88;miasto;stały;Szkoła Podstawowa nr 21, Gdynia, Śródmieście ul. Jana z Kolna 5, 81-351 Gdynia;m. Gdynia;Gdynia;pomorskie;570;733;733;0;104;466;466;0;0;0;0;0;0;0;0;0;0;466;0;0;466;3;0;3;0;463;11;4;4;0;0;2;0;0;0;0;1;11;47;22;3;16;0;3;2;0;0;0;1;47;261;104;101;2;4;2;1;1;3;0;43;261;115;57;50;1;1;2;1;0;0;1;2;115;5;3;1;0;0;1;0;0;0;0;0;5;20;3;6;0;7;0;0;0;0;4;20;4;2;0;0;0;0;0;1;1;0;0;4
