Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 UTECHT Waldemar Arkadiusz;2 GIEROWSKI Rafał;3 GRABARCZYK Tomasz Michał;4 WALCZAK Izabela Anna;5 LIPCZYK Zbigniew Jerzy;6 KORWIN-MIKKE Anna;7 MAZUR Joanna Sylwia;8 HEINZEL Alicja Anna;9 BARTOSIAK Tomasz;10 MARJAN Patryk Piotr;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SOWIŃSKA Anita Katarzyna;2 IDZIKOWSKI Wiktor;3 GILL-PIĄTEK Hanna Beata;4 KNAPIK Aleksandra Alicja;5 SOKOŁOWICZ Mariusz Paweł;6 DE LAZARI-RADEK Katarzyna Anna;7 HAJNCEL Paweł Wojciech;8 ŻURAW Elżbieta Małgorzata;9 PIETRZAK Michał Damian;10 WAWRYKA Dawid;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 BELKA Marek Marian;2 BEJDA Paweł Jan;3 SKRZYDLEWSKA Joanna Katarzyna;4 GAŁKIEWICZ Magdalena Anna;5 STASIAK Aleksandra Małgorzata;6 GOŁASZEWSKI Marcin Łukasz;7 RUTKOWSKA Dorota;8 STASIAK Marta Katarzyna;9 MATUSIAK Karolina Daria;10 STĘPIEŃ Witold Heronim;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 WASZCZYKOWSKI Witold Jan;2 KOPCIŃSKA Joanna Maria;3 KRUPA Urszula Irena;4 DRÓŻDŻ Beata Zofia;5 WOJCIECHOWSKI Grzegorz Michał;6 SAGAN Marlena Barbara;7 RUDALSKI Wojciech Bogdan;8 SZYMCZYK Krzysztof Feliks;9 ANTCZAK Alicja Elżbieta;10 MATEUSIAK-PIELUCHA Beata Anna;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 IKONOWICZ Piotr Igor;2 KRYSIAK Wioleta Magdalena;3 SIKORA Anna Iwona;4 GANICZ Tomasz;5 PANAK Marta;6 SULKA Monika Zofia;7 RACHALEWSKI Michał Cezary;8 URBAŃCZYK Martyna Natalia;9 MIRYS Mateusz Piotr;Razem;Lista nr 6 - KWW KUKIZ'15;1 APEL Piotr Daniel;2 JĘDRASIK Krzysztof Piotr;3 WYCHOWAŁEK Paweł;4 WALCZAK Joanna Izabela;5 GŁOWACKI Tomasz Bogdan;6 NOWICKA Jolanta Maria;7 DRAB Maksymilian Hubert;8 AUGUŚCIK Jagoda;9 KULESZKA Agata;10 PAŚNICKI Michał Wiktor;Razem
101706;6;wieś;dom pomocy społecznej;Dom Pomocy Społecznej w Skrzynnie, Skrzynno 13, 98-311 Ostrówek;gm. Ostrówek;wieluński;łódzkie;72;72;72;0;32;40;40;0;0;0;0;0;0;0;0;0;0;40;0;0;40;2;1;1;0;38;5;1;0;1;1;0;1;1;0;0;0;5;4;0;0;0;1;0;0;0;2;1;0;4;4;0;1;1;0;0;1;0;0;1;0;4;19;4;9;1;1;0;4;0;0;0;0;19;1;0;0;1;0;0;0;0;0;0;1;5;1;3;1;0;0;0;0;0;0;0;5
101707;1;wieś;stały;Publiczna Szkoła Podstawowa Stowarzyszenia Przyjaciół Szkół Katolickich w Bieńcu, Bieniec 9, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;320;429;429;0;113;207;207;0;0;6;0;0;0;0;0;0;0;207;0;0;207;2;1;1;0;205;6;3;0;0;0;0;3;0;0;0;0;6;4;1;2;0;1;0;0;0;0;0;0;4;23;12;10;0;0;0;0;0;0;0;1;23;161;49;69;7;5;9;17;0;0;0;5;161;3;1;1;0;0;0;1;0;0;0;3;8;1;0;0;0;0;1;6;0;0;0;8
101707;2;wieś;stały;Zespół Szkół Samorządowych w Dzietrznikach, Dzietrzniki 105, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;640;841;841;0;267;373;373;0;0;2;0;0;0;0;0;0;0;373;0;0;373;6;4;2;0;367;3;0;0;0;1;1;0;0;0;1;0;3;18;15;1;0;0;0;1;1;0;0;0;18;56;20;13;10;0;3;3;0;4;2;1;56;269;120;87;1;1;23;18;3;1;2;13;269;11;6;1;1;0;1;1;0;1;0;11;10;5;0;0;1;2;1;0;0;1;0;10
101707;3;wieś;stały;Budynek byłego Zespołu Szkół Samorządowych w Grębieniu, Grębień 107, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;430;569;569;0;177;253;253;0;0;0;0;0;0;0;0;0;0;253;0;0;253;5;2;3;0;248;4;2;0;0;0;1;0;1;0;0;0;4;15;7;1;0;1;0;2;0;2;1;1;15;22;7;10;0;0;0;0;1;1;0;3;22;197;80;50;5;1;22;14;1;3;3;18;197;7;3;2;0;0;1;0;0;0;1;7;3;1;0;0;0;0;0;0;0;2;0;3
101707;4;wieś;stały;Świetlica Wiejska w Kałużach, Kałuże 20A, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;260;341;341;0;112;148;148;0;1;2;0;0;0;0;0;0;0;148;0;0;148;1;1;0;0;147;5;0;0;2;1;0;0;0;1;1;0;5;13;9;1;1;0;0;0;0;1;1;0;13;20;10;5;3;0;0;0;0;1;0;1;20;104;44;30;2;9;6;5;1;0;2;5;104;3;1;0;0;1;1;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2
101707;5;wieś;stały;Remiza OSP w Kamionce, Kamionka 38A, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;380;488;488;0;154;226;226;0;0;0;0;0;0;0;0;0;0;226;0;0;226;2;0;2;0;224;7;2;1;0;0;0;3;0;0;1;0;7;7;4;0;0;1;0;0;1;1;0;0;7;65;34;17;8;1;1;2;0;1;1;0;65;130;29;34;5;3;20;26;3;0;1;9;130;8;4;1;2;0;0;0;1;0;0;8;7;2;1;0;1;0;0;2;0;1;0;7
101707;6;wieś;stały;Zespół Szkół Samorządowych w Pątnowie, Pątnów 105, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;900;1180;1180;0;408;492;492;0;2;0;0;0;0;0;0;0;0;492;0;0;492;5;3;2;0;487;10;1;1;2;0;0;5;1;0;0;0;10;18;11;2;0;0;1;0;0;3;0;1;18;96;40;34;7;1;1;0;0;4;1;8;96;339;105;142;6;4;25;35;3;2;3;14;339;5;2;1;1;0;0;1;0;0;0;5;19;11;0;0;0;1;4;1;1;0;1;19
101707;7;wieś;stały;Budynek byłego Zespołu Szkół Samorządowych w Popowicach, Popowice 57B, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;310;410;410;0;146;164;164;0;0;1;0;0;0;0;0;0;0;164;0;0;164;1;0;1;0;163;10;4;1;0;1;0;0;1;0;3;0;10;1;0;1;0;0;0;0;0;0;0;0;1;20;11;5;1;1;1;0;0;0;0;1;20;122;35;52;3;1;16;12;1;0;1;1;122;1;0;0;0;0;1;0;0;0;0;1;9;3;0;0;3;0;1;1;1;0;0;9
101707;8;wieś;stały;Zespół Szkół Samorządowych w Załęczu Małym, Załęcze Małe 35, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;520;679;679;0;238;282;282;0;0;3;0;0;0;0;0;0;0;282;0;0;282;3;3;0;0;279;4;1;1;0;2;0;0;0;0;0;0;4;12;6;2;1;1;0;0;0;1;1;0;12;31;14;9;5;0;0;0;2;0;1;0;31;204;112;40;1;10;11;19;2;2;1;6;204;9;7;2;0;0;0;0;0;0;0;9;19;8;1;0;3;0;1;5;0;1;0;19
101707;9;wieś;stały;Budynek byłego Zespołu Szkół Samorządowych w Załęczu Wielkim, Załęcze Wielkie 76A, 98-335 Pątnów;gm. Pątnów;wieluński;łódzkie;250;326;326;0;111;139;139;0;0;4;0;0;0;0;0;0;0;139;0;0;139;0;0;0;0;139;5;1;0;2;1;0;1;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0;2;19;7;9;2;0;0;0;0;0;0;1;19;108;45;31;4;2;12;5;0;2;0;7;108;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;1;1;0;0;0;0;5
101708;1;wieś;stały;Szkoła Podstawowa w Skomlinie, Parkowa 6, 98-346 Skomlin;gm. Skomlin;wieluński;łódzkie;1000;1302;1302;0;440;560;560;0;1;3;0;0;0;0;0;0;0;560;0;0;560;8;5;3;0;552;20;7;3;2;4;0;1;0;0;0;3;20;25;15;5;1;0;1;0;0;2;1;0;25;182;72;79;18;2;3;0;1;5;0;2;182;291;64;138;8;8;26;28;0;3;3;13;291;10;4;4;0;0;2;0;0;0;0;10;24;10;1;2;3;0;3;1;1;0;3;24
101708;2;wieś;stały;Przedszkole w Wicherniku, Wichernik 13, 98-346 Skomlin;gm. Skomlin;wieluński;łódzkie;370;493;493;0;137;233;233;0;0;0;0;0;0;0;0;0;0;233;0;0;233;1;1;0;0;232;10;1;3;0;2;0;0;1;0;2;1;10;9;5;1;0;0;0;0;0;0;0;3;9;43;14;24;3;0;0;0;0;0;0;2;43;156;41;62;2;0;25;18;0;2;1;5;156;6;1;0;1;1;2;1;0;0;0;6;8;6;1;0;0;0;1;0;0;0;0;8
101708;3;wieś;stały;Remiza OSP we Wróblewie, Wróblew 44, 98-346 Skomlin;gm. Skomlin;wieluński;łódzkie;440;570;570;0;219;221;221;0;0;0;0;0;0;0;0;0;0;221;0;0;221;3;3;0;0;218;11;5;1;3;0;0;1;0;0;0;1;11;10;4;0;1;1;3;0;0;0;1;0;10;36;20;11;2;2;1;0;0;0;0;0;36;148;36;71;6;2;6;18;0;0;3;6;148;6;3;0;0;1;1;0;1;0;0;6;7;2;1;0;1;1;2;0;0;0;0;7
101708;4;wieś;stały;Remiza OSP w Toplinie, Toplin 15, 98-346 Skomlin;gm. Skomlin;wieluński;łódzkie;200;255;255;0;104;96;96;0;0;0;0;0;0;0;0;0;0;96;0;0;96;1;1;0;0;95;5;2;0;1;1;0;0;0;0;1;0;5;7;5;0;0;1;0;1;0;0;0;0;7;31;7;18;3;0;0;0;0;0;1;2;31;48;16;9;0;0;10;10;0;0;0;3;48;1;1;0;0;0;0;0;0;0;0;1;3;0;2;1;0;0;0;0;0;0;0;3
101709;1;miasto;stały;Zespół Szkół nr 1 w Wieluniu, Wojska Polskiego 32, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1140;1479;1479;0;393;747;747;0;1;3;0;0;0;0;0;0;0;747;0;0;747;6;4;2;0;741;50;12;6;8;1;0;9;2;0;3;9;50;49;31;4;2;2;2;1;1;1;3;2;49;324;212;20;68;4;4;3;2;3;3;5;324;280;97;129;8;4;9;17;1;0;4;11;280;12;7;1;1;0;1;0;1;1;0;12;26;12;3;1;2;2;2;1;0;1;2;26
101709;2;miasto;stały;Szkoła Podstawowa nr 5 w Wieluniu, Romualda Traugutta 38, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1124;1458;1458;0;393;731;731;0;1;7;0;0;0;0;0;0;0;731;0;0;731;6;1;5;0;725;18;2;3;1;1;0;3;4;0;0;4;18;54;33;8;1;4;1;0;0;2;4;1;54;295;182;30;67;1;3;1;0;0;2;9;295;318;132;108;8;2;12;20;1;2;6;27;318;13;11;1;1;0;0;0;0;0;0;13;27;10;5;2;3;0;1;2;1;2;1;27
101709;3;miasto;stały;Zespół Szkół nr 2 w Wieluniu, Romualda Traugutta 12, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;876;1144;1144;0;333;543;543;0;0;5;0;0;0;0;0;0;0;543;0;0;543;6;4;2;0;537;13;2;2;4;0;1;3;1;0;0;0;13;39;22;4;2;2;0;2;3;3;0;1;39;230;143;16;52;4;7;2;0;0;1;5;230;224;82;101;3;1;16;9;0;0;4;8;224;13;13;0;0;0;0;0;0;0;0;13;18;6;3;1;2;1;0;2;0;2;1;18
101709;4;miasto;stały;Miejska i Gminna Biblioteka Publiczna w Wieluniu, Gabriela Narutowicza 4, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;950;1241;1241;0;314;636;636;0;0;12;0;0;0;0;0;0;0;636;0;0;636;4;2;2;0;632;22;12;1;1;0;0;2;1;0;0;5;22;35;14;6;3;4;1;1;1;4;0;1;35;308;195;21;74;2;3;4;3;2;1;3;308;237;76;94;10;2;18;17;4;1;2;13;237;13;8;3;0;0;1;0;0;1;0;13;17;9;2;0;0;1;2;1;0;2;0;17
101709;5;miasto;stały;Liceum Ogólnokształcące SPSK w Wieluniu, Śląska 23, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1020;1313;1313;0;418;602;602;0;1;1;0;0;0;0;0;0;0;602;0;0;602;7;4;3;0;595;19;5;1;0;1;2;7;0;1;1;1;19;37;25;4;0;4;0;1;0;3;0;0;37;262;169;34;44;1;2;2;0;0;1;9;262;247;78;103;26;2;14;4;0;2;4;14;247;6;5;0;0;0;1;0;0;0;0;6;24;5;2;1;3;4;3;1;3;1;1;24
101709;6;miasto;stały;Powiatowy Młodzieżowy Dom Kultury i Sportu w Wieluniu, 3 Maja 29, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1240;1609;1609;0;410;830;830;0;1;7;0;0;0;0;0;0;0;830;0;0;830;2;1;1;0;828;32;10;4;7;4;0;4;2;0;0;1;32;46;26;5;3;3;1;1;2;1;4;0;46;351;189;49;85;6;1;2;3;4;3;9;351;356;133;157;10;5;16;9;1;2;6;17;356;17;10;3;2;0;1;1;0;0;0;17;26;9;3;0;1;0;2;2;0;3;6;26
101709;7;miasto;stały;Szkoła Podstawowa nr 4 w Wieluniu, 18 Stycznia 24, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;888;1153;1153;0;369;519;519;0;0;1;0;0;0;0;0;0;0;519;0;0;519;2;1;1;0;517;13;2;1;2;1;0;4;0;0;2;1;13;35;19;6;0;2;0;2;0;2;4;0;35;241;154;25;40;4;3;0;2;1;5;7;241;193;53;68;5;4;22;14;1;0;5;21;193;16;6;2;3;0;1;1;1;1;1;16;19;7;0;0;2;2;2;3;2;1;0;19
101709;8;miasto;stały;Wieluński Dom Kultury w Wieluniu, Krakowskie Przedmieście 5, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1010;1306;1306;0;410;600;600;0;0;5;0;0;0;0;0;0;0;600;0;0;600;9;5;4;0;591;26;8;2;0;6;0;8;0;0;2;0;26;40;22;4;1;4;2;2;2;1;1;1;40;226;147;27;39;1;2;0;3;3;0;4;226;264;75;131;1;5;15;16;1;1;1;18;264;13;7;0;4;0;0;0;0;1;1;13;22;11;3;0;5;1;0;1;1;0;0;22
101709;9;miasto;stały;Publiczne Przedszkole Nr 2 w Wieluniu, Polskiej Organizacji Wojskowej 14, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;850;1098;1098;0;400;450;450;0;0;3;0;0;0;0;0;0;0;450;0;0;450;0;0;0;0;450;11;3;1;0;3;0;1;0;0;0;3;11;35;25;2;1;1;3;2;0;1;0;0;35;177;115;17;34;1;2;1;0;0;2;5;177;198;81;65;2;1;17;6;1;0;4;21;198;15;7;1;3;0;1;1;0;0;2;15;14;8;2;1;1;0;2;0;0;0;0;14
101709;10;miasto;stały;Szkoła Podstawowa nr 2 w Wieluniu, Osiedle im. Kardynała Stefana Wyszyńskiego 30A, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;962;1243;1243;0;352;610;610;0;0;2;0;0;0;0;0;0;0;610;0;0;610;2;1;1;0;608;16;5;2;1;1;1;4;0;0;2;0;16;45;34;4;0;2;0;2;0;2;1;0;45;280;170;36;58;0;2;6;0;4;0;4;280;238;73;89;7;8;20;7;0;1;3;30;238;7;3;2;1;0;0;0;0;1;0;7;22;17;0;1;1;0;0;2;0;1;0;22
101709;11;miasto;stały;Szkoła Podstawowa nr 2 w Wieluniu, Osiedle im. Kardynała Stefana Wyszyńskiego 30A, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;700;903;903;0;214;486;486;0;0;2;0;0;0;0;0;0;0;486;0;0;486;3;3;0;0;483;12;3;0;2;1;0;1;3;0;0;2;12;38;23;3;0;3;1;0;0;6;2;0;38;199;128;17;39;2;2;0;1;0;6;4;199;196;64;84;6;3;14;9;0;2;4;10;196;10;6;1;0;0;1;0;1;1;0;10;28;13;3;1;4;0;2;1;0;3;1;28
101709;12;miasto;stały;I Liceum Ogólnokształcące w Wieluniu, Nadodrzańska 4, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;862;1122;1122;0;334;528;528;0;0;1;0;0;0;0;0;0;0;528;0;0;528;4;2;2;0;524;16;7;1;0;1;0;5;0;0;0;2;16;45;24;2;2;7;1;1;3;4;1;0;45;214;126;28;46;1;2;0;2;1;1;7;214;219;71;95;8;4;16;9;0;2;3;11;219;7;4;1;1;0;0;0;1;0;0;7;23;14;1;0;2;0;2;1;1;1;1;23
101709;13;miasto;stały;I Liceum Ogólnokształcące w Wieluniu, Nadodrzańska 4, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;870;1133;1133;0;408;462;462;0;0;3;0;0;0;0;0;0;0;462;0;0;462;0;0;0;0;462;26;9;4;1;3;1;4;0;0;1;3;26;42;19;6;0;5;1;1;0;5;1;4;42;202;119;29;36;2;2;0;2;1;5;6;202;160;46;70;6;1;12;6;1;4;4;10;160;6;1;3;0;0;0;0;0;1;1;6;26;11;3;1;7;1;1;0;1;1;0;26
101709;14;miasto;stały;Spółdzielczy Dom Kultury w Wieluniu, Osiedle im. Kardynała Stefana Wyszyńskiego 41, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;790;1012;1012;0;332;458;458;0;0;0;0;0;0;0;0;0;0;458;0;0;458;3;2;1;0;455;14;5;2;2;2;0;1;0;0;2;0;14;26;13;3;2;1;1;4;0;0;1;1;26;191;118;16;41;0;3;2;1;2;5;3;191;197;56;82;8;1;9;15;0;0;5;21;197;10;8;0;1;0;0;0;0;0;1;10;17;9;2;0;3;0;1;0;1;0;1;17
101709;15;miasto;stały;I Liceum Ogólnokształcące w Wieluniu, Nadodrzańska 4, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;830;1086;1086;0;396;434;434;0;0;2;0;0;0;0;0;0;0;434;0;1;433;3;3;0;0;430;8;3;1;0;0;0;0;0;0;2;2;8;27;14;4;2;5;0;0;0;0;1;1;27;166;103;29;30;0;1;0;0;1;0;2;166;206;71;86;7;6;9;10;2;0;3;12;206;12;7;2;3;0;0;0;0;0;0;12;11;7;2;0;0;0;1;0;0;0;1;11
101709;16;wieś;stały;Filia Biblioteczna MGBP w Dąbrowie, Dąbrowa Św. Wawrzyńca 1, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;820;1061;1061;0;286;534;534;0;0;0;0;0;0;0;0;0;0;534;0;0;534;2;0;2;0;532;17;4;0;3;1;0;1;2;1;0;5;17;32;17;4;4;0;1;0;0;5;0;1;32;190;118;15;43;0;3;1;3;1;2;4;190;251;70;101;7;9;14;22;1;0;5;22;251;14;7;5;2;0;0;0;0;0;0;14;28;11;2;3;1;1;2;4;3;0;1;28
101709;17;wieś;stały;Szkoła Podstawowa w Kurowie, Kurów Wieluńska 11, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;530;692;692;0;188;342;342;0;1;1;0;0;0;0;0;0;0;342;0;0;342;5;2;3;0;337;22;6;2;2;5;0;2;2;0;2;1;22;10;3;2;0;0;2;0;0;0;2;1;10;34;14;10;6;3;0;1;0;0;0;0;34;255;47;129;10;7;25;20;1;1;1;14;255;5;2;3;0;0;0;0;0;0;0;5;11;5;3;0;1;0;1;0;1;0;0;11
101709;18;wieś;stały;Publiczne Przedszkole w Turowie, Turów 13, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;510;662;662;0;251;259;259;0;0;0;0;0;0;0;0;0;0;259;0;0;259;0;0;0;0;259;11;3;0;2;1;0;3;1;0;1;0;11;12;10;1;0;0;0;1;0;0;0;0;12;74;30;29;9;0;1;0;0;2;1;2;74;141;40;52;1;2;27;7;0;0;1;11;141;9;4;2;2;0;0;1;0;0;0;9;12;3;3;3;1;0;0;0;1;1;0;12
101709;19;wieś;stały;Szkoła Podstawowa w Masłowicach, Masłowice 1, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;968;1263;1263;0;539;429;429;0;0;0;0;0;0;0;0;0;0;429;0;0;429;1;1;0;0;428;13;4;1;4;0;0;3;1;0;0;0;13;15;7;2;1;1;1;1;0;2;0;0;15;103;44;30;18;0;1;1;1;0;3;5;103;281;93;88;6;9;24;24;2;5;6;24;281;8;3;2;3;0;0;0;0;0;0;8;8;3;1;0;0;1;1;2;0;0;0;8
101709;20;wieś;stały;Szkoła Podstawowa w Sieńcu, Sieniec 81b, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;690;903;903;0;353;337;337;0;0;1;0;0;0;0;0;0;0;337;0;0;337;1;0;1;0;336;14;5;3;0;1;1;3;0;0;0;1;14;23;14;3;0;2;0;2;0;0;1;1;23;57;31;21;4;0;0;0;1;0;0;0;57;224;41;113;10;3;17;19;4;1;4;12;224;9;8;1;0;0;0;0;0;0;0;9;9;4;1;0;3;0;0;0;0;1;0;9
101709;21;wieś;stały;Szkoła Podstawowa w Rudzie, Ruda Długa 31, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;1112;1453;1453;0;532;580;580;0;0;0;0;0;0;0;0;0;0;580;0;0;580;5;3;2;0;575;24;9;2;3;3;0;3;0;0;0;4;24;33;17;4;1;3;1;2;1;1;1;2;33;158;98;31;13;1;1;1;0;2;1;10;158;328;111;117;18;8;16;23;3;2;4;26;328;8;4;1;0;2;1;0;0;0;0;8;24;8;4;2;3;0;3;1;0;3;0;24
101709;22;wieś;stały;Szkoła Podstawowa w Gaszynie, Gaszyn Harcerska 1, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;640;832;832;0;257;383;383;0;0;3;0;0;0;0;0;0;0;383;0;0;383;4;1;3;0;379;19;7;0;1;4;1;4;1;0;1;0;19;17;10;0;1;1;0;2;0;1;1;1;17;124;61;31;22;0;2;0;1;2;1;4;124;195;59;72;9;5;20;14;0;0;4;12;195;3;1;0;0;0;0;2;0;0;0;3;21;9;1;0;1;2;3;0;2;3;0;21
101709;23;wieś;stały;Publiczna Szkoła Podstawowa SPSK w Kadłubie, Kadłub 91, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;340;439;439;0;134;206;206;0;1;0;0;0;0;0;0;0;0;206;0;0;206;1;1;0;0;205;9;4;0;1;0;0;0;0;4;0;0;9;13;9;0;1;2;1;0;0;0;0;0;13;49;23;12;3;4;1;2;1;2;0;1;49;127;33;54;3;4;10;5;0;1;0;17;127;4;1;2;0;0;0;0;0;0;1;4;3;1;0;0;1;1;0;0;0;0;0;3
101709;24;miasto;zakład leczniczy;SP ZOZ w Wieluniu, Szpitalna 16, 98-300 Wieluń;gm. Wieluń;wieluński;łódzkie;233;66;66;0;194;39;39;0;0;0;0;0;0;0;0;0;0;39;0;0;39;0;0;0;0;39;1;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;2;6;3;1;2;0;0;0;0;0;0;0;6;27;12;7;2;2;2;2;0;0;0;0;27;1;1;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;1;0;0;0;2
101710;1;wieś;stały;Urząd Gminy Wierzchlas, Szkolna 7, 98-324 Wierzchlas;gm. Wierzchlas;wieluński;łódzkie;1168;1537;1537;0;604;564;564;0;0;2;0;0;0;0;0;0;0;564;0;0;564;12;12;0;0;552;14;5;1;1;0;0;2;0;0;1;4;14;36;21;3;1;3;0;1;2;3;0;2;36;144;75;40;10;2;3;1;1;4;2;6;144;332;110;104;8;5;20;52;2;3;5;23;332;10;7;1;1;0;1;0;0;0;0;10;16;4;5;1;2;0;1;2;0;1;0;16
101710;2;wieś;stały;Zespół Szkolno-Przedszkolny w Kraszkowicach, Kraszkowice Szkolna 5, 98-324 Wierzchlas;gm. Wierzchlas;wieluński;łódzkie;659;882;882;0;331;328;328;0;0;7;0;0;0;0;0;0;0;328;0;0;328;1;1;0;0;327;10;4;0;0;1;0;3;0;1;1;0;10;17;9;2;1;2;0;0;0;1;0;2;17;77;34;24;10;1;2;0;0;1;4;1;77;201;56;52;3;3;11;15;2;0;2;57;201;9;6;2;0;1;0;0;0;0;0;9;13;4;3;0;1;1;1;1;1;1;0;13
101710;3;wieś;stały;Remiza OSP w Krzeczowie, Krzeczów Wczasowa 3, 98-324 Wierzchlas;gm. Wierzchlas;wieluński;łódzkie;340;449;449;0;151;189;189;0;0;4;0;0;0;0;0;0;0;189;0;0;189;0;0;0;0;189;3;2;0;0;0;0;0;0;0;0;1;3;14;8;1;0;4;1;0;0;0;0;0;14;71;43;17;2;1;3;0;1;0;2;2;71;89;32;19;1;0;9;9;0;0;0;19;89;3;2;0;1;0;0;0;0;0;0;3;9;3;0;0;0;1;0;1;0;2;2;9
101710;4;wieś;stały;Zespół Szkolno-Przedszkolny w Mierzycach, Mierzyce 149, 98-324 Wierzchlas;gm. Wierzchlas;wieluński;łódzkie;650;852;852;0;309;341;341;0;0;2;0;0;0;0;0;0;0;341;0;0;341;3;1;2;0;338;7;2;1;1;0;0;2;1;0;0;0;7;12;4;0;2;1;1;1;0;1;2;0;12;66;16;37;6;1;2;0;1;1;2;0;66;230;64;75;6;11;20;27;2;1;0;24;230;4;1;3;0;0;0;0;0;0;0;4;19;7;2;1;1;0;1;3;0;2;2;19
101710;5;wieś;stały;Szkoła Podstawowa w Łaszewie, Łaszew Szkolna 48, 98-324 Wierzchlas;gm. Wierzchlas;wieluński;łódzkie;400;523;523;0;217;183;183;0;0;0;0;0;0;0;0;0;0;183;0;0;183;1;0;1;0;182;4;0;0;0;1;0;2;0;0;1;0;4;6;0;2;0;0;0;0;0;0;2;2;6;38;18;17;1;0;1;1;0;0;0;0;38;124;59;24;4;1;8;13;1;2;0;12;124;1;1;0;0;0;0;0;0;0;0;1;9;4;1;0;0;1;0;2;1;0;0;9
